Temps,Temperature,Frequency,Cpu_usage,Cpu_memory
1699353408.034,48.686,1800.0,25.9,10.3
1699353408.537,48.199,1800.0,0.5,10.3
1699353409.039,47.712,1800.0,0.5,10.3
1699353409.542,47.712,1800.0,0.0,10.3
1699353410.044,48.199,1800.0,0.0,10.3
1699353410.546,47.225,1800.0,0.0,10.3
1699353411.048,46.738,1800.0,0.5,10.3
1699353411.551,48.199,1800.0,0.0,10.3
1699353412.053,47.225,1800.0,0.0,10.3
1699353412.558,48.199,600.0,0.0,10.3
1699353413.062,47.712,1800.0,7.5,9.4
1699353413.568,47.712,1800.0,29.7,10.1
1699353414.07,48.686,1800.0,11.0,10.2
1699353414.573,47.712,1800.0,0.5,10.2
1699353415.075,47.712,1800.0,0.0,10.2
1699353415.577,47.225,1800.0,0.0,10.2
1699353416.08,48.199,1800.0,0.0,10.2
1699353416.582,47.712,1800.0,0.0,10.2
1699353417.084,47.712,1800.0,0.5,10.2
1699353417.587,48.199,1800.0,0.0,10.2
1699353418.091,47.712,700.0,0.0,10.2
1699353418.596,47.225,600.0,0.5,10.2
1699353419.099,48.686,1800.0,18.5,9.9
1699353419.602,48.686,1800.0,29.9,10.2
1699353420.105,46.738,1800.0,0.5,10.2
1699353420.607,48.199,1800.0,0.0,10.2
1699353421.109,47.712,1800.0,0.0,10.2
1699353421.612,47.712,1800.0,0.5,10.2
1699353422.114,47.712,1800.0,0.0,10.2
1699353422.616,47.712,1800.0,0.0,10.2
1699353423.119,47.712,1800.0,0.0,10.2
1699353423.621,47.712,1800.0,0.0,10.2
1699353424.126,47.712,700.0,1.0,10.2
1699353424.631,47.225,700.0,2.5,10.2
1699353425.135,48.199,1800.0,25.4,10.1
1699353425.638,47.225,1800.0,21.0,10.2
1699353426.14,49.173,1800.0,0.0,10.2
1699353426.642,47.225,1800.0,0.0,10.2
1699353427.145,47.225,1800.0,0.0,10.2
1699353427.647,48.199,1800.0,0.5,10.2
1699353428.15,48.199,1800.0,0.0,10.2
1699353428.652,47.225,1800.0,0.5,10.2
1699353429.154,47.225,1800.0,0.5,10.2
1699353429.657,47.225,1800.0,0.5,10.2
1699353430.162,46.738,600.0,0.0,10.2
1699353430.667,46.738,600.0,0.5,10.2
1699353431.173,48.199,1800.0,22.8,10.1
1699353431.676,49.173,1800.0,23.7,10.3
1699353432.178,47.712,1800.0,0.0,10.3
1699353432.68,49.173,1800.0,0.0,10.3
1699353433.183,47.712,1800.0,0.0,10.3
1699353433.685,47.712,1800.0,0.0,10.3
1699353434.188,47.712,1800.0,1.5,10.3
1699353434.69,47.712,1800.0,0.0,10.3
1699353435.193,47.712,1800.0,0.5,10.3
1699353435.695,48.199,1800.0,0.0,10.3
1699353436.204,48.199,600.0,0.0,10.3
1699353436.71,46.738,600.0,0.0,10.3
1699353437.213,47.712,1800.0,19.4,10.0
1699353437.716,49.173,1800.0,28.0,10.3
1699353438.218,48.199,1800.0,0.0,10.3
1699353438.721,47.712,1800.0,0.0,10.3
1699353439.223,48.199,1800.0,1.5,10.3
1699353439.725,47.225,1800.0,0.5,10.3
1699353440.228,46.738,1800.0,0.0,10.3
1699353440.73,47.712,1800.0,0.0,10.3
1699353441.232,48.686,1800.0,0.5,10.3
1699353441.735,47.712,1800.0,0.0,10.3
1699353442.24,46.738,600.0,0.0,10.3
1699353442.746,46.738,600.0,2.0,10.2
1699353443.249,48.686,1800.0,25.0,10.1
1699353443.752,46.738,1800.0,20.6,10.3
1699353444.254,47.712,1800.0,1.0,10.3
1699353444.757,48.199,1800.0,0.5,10.3
1699353445.259,48.686,1800.0,0.0,10.3
1699353445.762,48.199,1800.0,0.5,10.2
1699353446.264,47.225,1800.0,0.0,10.2
1699353446.767,47.225,1800.0,0.5,10.2
1699353447.269,48.686,1800.0,0.0,10.2
1699353447.772,47.225,1800.0,0.0,10.2
1699353448.282,48.199,600.0,1.0,10.2
1699353448.785,47.225,1800.0,6.0,9.3
1699353449.289,48.199,1800.0,29.0,10.1
1699353449.791,48.199,1800.0,13.0,10.2
1699353450.294,47.225,1800.0,0.0,10.2
1699353450.796,48.686,1800.0,0.5,10.2
1699353451.299,47.225,1800.0,0.0,10.2
1699353451.801,48.199,1800.0,0.0,10.2
1699353452.304,48.199,1800.0,0.5,10.2
1699353452.806,48.199,1800.0,0.0,10.2
1699353453.311,48.199,1800.0,0.0,10.2
1699353453.816,47.712,700.0,0.5,10.2
1699353454.322,47.712,600.0,2.5,10.2
1699353454.825,47.225,1800.0,12.5,9.8
1699353455.328,48.686,1800.0,34.5,10.2
1699353455.83,47.712,1800.0,0.5,10.3
1699353456.333,48.199,1800.0,0.5,10.3
1699353456.836,47.712,1800.0,0.0,10.3
1699353457.338,48.686,1800.0,0.0,10.3
1699353457.841,47.712,1800.0,0.5,10.3
1699353458.348,48.686,1800.0,1.5,10.3
1699353458.85,48.199,1800.0,0.0,10.3
1699353459.353,47.225,1800.0,1.0,10.3
1699353459.858,48.686,600.0,0.0,10.3
1699353460.364,47.225,600.0,1.0,10.3
1699353460.867,48.199,1800.0,20.0,10.0
1699353461.369,49.173,1800.0,28.5,10.3
1699353461.872,47.712,1800.0,0.0,10.3
1699353462.374,47.712,1800.0,0.0,10.3
1699353462.877,47.712,1800.0,0.5,10.3
1699353463.384,47.225,1800.0,0.5,10.3
1699353463.886,47.712,1800.0,0.5,10.3
1699353464.389,48.199,1800.0,1.0,10.3
1699353464.891,47.712,1800.0,0.0,10.3
1699353465.393,48.686,1800.0,0.0,10.3
1699353465.898,47.712,600.0,0.5,10.3
1699353466.403,48.199,600.0,0.0,10.3
