Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
1698321648.421,56.478,1800.0,29.4,8.7,normal
1698321648.463,54.53,1800.0,23.5,8.7,normal
1698321648.505,55.017,1800.0,29.4,8.7,normal
1698321648.547,55.991,1800.0,23.5,8.7,normal
1698321648.589,55.017,1800.0,25.0,8.7,normal
1698321648.631,55.504,1800.0,23.5,8.7,normal
1698321648.672,55.504,1800.0,29.4,8.7,normal
1698321648.745,55.504,1800.0,29.0,8.7,normal
1698321648.788,55.017,1800.0,25.0,8.7,normal
1698321648.83,55.991,1800.0,23.5,8.7,normal
1698321648.871,56.478,1800.0,25.0,8.7,normal
1698321648.913,55.504,1800.0,23.5,8.7,normal
1698321648.955,55.017,1800.0,25.0,8.7,normal
1698321648.997,55.504,1800.0,27.8,8.7,normal
1698321649.039,56.478,1800.0,25.0,8.7,normal
1698321649.081,55.017,1800.0,23.5,8.7,normal
1698321649.123,55.504,1800.0,25.0,8.7,normal
1698321649.165,55.504,1800.0,23.5,8.7,normal
1698321649.207,55.017,1800.0,25.0,8.7,normal
1698321649.249,55.504,1800.0,27.8,8.7,normal
1698321649.291,55.991,1800.0,25.0,8.7,normal
1698321649.333,55.504,1800.0,23.5,8.7,normal
1698321649.375,55.017,1800.0,25.0,8.7,normal
1698321649.417,55.991,1800.0,27.8,8.7,normal
1698321649.459,55.504,1800.0,25.0,8.7,normal
1698321649.502,55.504,1800.0,23.5,8.7,normal
1698321649.544,55.017,1800.0,29.4,8.7,normal
1698321649.585,55.017,1800.0,27.8,8.7,normal
1698321649.628,55.504,1800.0,25.0,8.7,normal
1698321649.67,55.991,1800.0,23.5,8.7,normal
1698321649.711,55.991,1800.0,25.0,8.7,normal
1698321649.754,56.478,1800.0,23.5,8.7,normal
1698321649.796,55.504,1800.0,29.4,8.7,normal
1698321649.839,54.53,1800.0,27.8,8.7,normal
1698321649.882,55.017,1800.0,23.5,8.7,normal
1698321649.924,55.017,1800.0,23.5,8.7,normal
1698321649.968,55.504,1800.0,29.4,8.7,normal
1698321650.01,55.504,1800.0,23.5,8.7,normal
1698321650.054,55.504,1800.0,23.5,8.7,normal
1698321650.126,55.504,1800.0,24.1,8.7,normal
1698321650.169,54.53,1800.0,29.4,8.7,normal
1698321650.212,54.53,1800.0,23.5,8.7,normal
1698321650.255,55.991,1800.0,27.8,8.7,normal
1698321650.298,55.504,1800.0,23.5,8.7,normal
1698321650.341,55.504,1800.0,27.8,8.7,normal
1698321650.383,55.504,1800.0,25.0,8.7,normal
1698321650.426,56.478,1800.0,23.5,8.7,normal
1698321650.468,55.991,1800.0,25.0,8.7,normal
1698321650.512,54.53,1800.0,22.2,8.7,normal
1698321650.554,55.991,1800.0,29.4,8.7,normal
1698321650.596,55.504,1800.0,23.5,8.7,normal
1698321650.64,55.504,1800.0,23.5,8.7,normal
1698321650.682,55.991,1800.0,29.4,8.7,normal
1698321650.726,55.504,1800.0,23.5,8.7,normal
1698321650.768,54.53,1800.0,23.5,8.7,normal
1698321650.81,55.504,1800.0,29.4,8.7,normal
1698321650.852,54.53,1800.0,27.8,8.7,normal
1698321650.895,55.017,1800.0,23.5,8.7,normal
1698321650.938,55.504,1800.0,25.0,8.7,normal
1698321650.98,55.504,1800.0,23.5,8.7,normal
1698321651.024,55.504,1800.0,23.5,8.7,normal
1698321651.067,55.991,1800.0,27.8,8.7,normal
1698321651.11,55.504,1800.0,25.0,8.7,normal
1698321651.153,55.504,1800.0,27.8,8.7,normal
1698321651.195,55.017,1800.0,23.5,8.7,normal
1698321651.271,55.991,1800.0,23.3,8.7,normal
1698321651.313,55.504,1800.0,29.4,8.7,normal
1698321651.356,54.53,1800.0,23.5,8.7,normal
1698321651.4,55.504,1800.0,27.8,8.7,normal
1698321651.442,55.504,1800.0,25.0,8.7,normal
1698321651.487,55.991,1800.0,27.8,8.7,normal
1698321651.529,54.53,1800.0,23.5,8.7,normal
1698321651.572,55.991,1800.0,23.5,8.7,normal
1698321651.615,55.504,1800.0,25.0,8.7,normal
1698321651.657,55.991,1800.0,23.5,8.7,normal
1698321651.701,55.504,1800.0,23.5,8.7,normal
1698321651.743,55.504,1800.0,23.5,8.7,normal
1698321651.787,55.504,1800.0,27.8,8.7,normal
1698321651.83,55.504,1800.0,23.5,8.7,normal
1698321651.872,54.53,1800.0,25.0,8.7,normal
1698321651.916,54.53,1800.0,27.8,8.7,normal
1698321651.959,55.991,1800.0,27.8,8.7,normal
1698321652.003,54.53,1800.0,23.5,8.7,normal
1698321652.046,55.017,1800.0,27.8,8.7,normal
1698321652.089,55.991,1800.0,25.0,8.7,normal
1698321652.131,55.504,1800.0,23.5,8.7,normal
1698321652.174,55.017,1800.0,23.5,8.7,normal
1698321652.217,55.504,1800.0,23.5,8.7,normal
1698321652.26,55.504,1800.0,25.0,8.7,normal
1698321652.304,55.017,1800.0,26.3,8.7,normal
1698321652.347,55.504,1800.0,25.0,8.7,normal
1698321652.39,55.504,1800.0,27.8,8.7,normal
1698321652.464,55.017,1800.0,24.1,8.7,normal
1698321652.506,55.504,1800.0,23.5,8.7,normal
1698321652.551,55.017,1800.0,31.6,8.7,normal
1698321652.593,55.017,1800.0,23.5,8.7,normal
1698321652.636,55.504,1800.0,25.0,8.7,normal
1698321652.68,55.504,1800.0,23.5,8.7,normal
1698321652.723,55.504,1800.0,27.8,8.7,normal
1698321652.767,55.504,1800.0,23.5,8.7,normal
1698321652.81,55.017,1800.0,23.5,8.7,normal
1698321652.853,54.53,1800.0,27.8,8.7,normal
1698321652.896,54.53,1800.0,23.5,8.7,normal
1698321652.939,55.991,1800.0,25.0,8.7,normal
1698321652.983,55.991,1800.0,26.3,8.7,normal
1698321653.026,55.991,1800.0,29.4,8.7,normal
1698321653.071,55.017,1800.0,22.2,8.7,normal
1698321653.113,55.504,1800.0,29.4,8.7,normal
1698321653.156,55.017,1800.0,23.5,8.7,normal
1698321653.199,55.017,1800.0,23.5,8.7,normal
1698321653.242,55.017,1800.0,27.8,8.7,normal
1698321653.286,55.991,1800.0,23.5,8.7,normal
1698321653.328,56.478,1800.0,25.0,8.7,normal
1698321653.371,55.504,1800.0,23.5,8.7,normal
1698321653.414,55.991,1800.0,27.8,8.7,normal
1698321653.457,55.017,1800.0,23.5,8.7,normal
1698321653.5,55.991,1800.0,27.8,8.7,normal
1698321653.543,55.017,1800.0,25.0,8.7,normal
1698321653.588,56.478,1800.0,22.2,8.7,normal
1698321653.661,55.017,1800.0,27.6,8.7,normal
1698321653.704,55.017,1800.0,23.5,8.7,normal
1698321653.748,55.504,1800.0,23.5,8.7,normal
1698321653.79,55.504,1800.0,27.8,8.7,normal
1698321653.835,55.017,1800.0,23.5,8.7,normal
1698321653.877,55.017,1800.0,23.5,8.7,normal
1698321653.92,55.504,1800.0,23.5,8.7,normal
1698321653.964,55.017,1800.0,27.8,8.7,normal
1698321654.007,55.991,1800.0,25.0,8.7,normal
1698321654.052,55.504,1800.0,26.3,8.7,normal
1698321654.095,55.017,1800.0,23.5,8.7,normal
1698321654.138,55.504,1800.0,25.0,8.7,normal
1698321654.181,55.991,1800.0,27.8,8.7,normal
1698321654.224,55.017,1800.0,23.5,8.7,normal
1698321654.268,55.991,1800.0,27.8,8.7,normal
1698321654.311,55.017,1800.0,23.5,8.7,normal
1698321654.356,55.991,1800.0,27.8,8.7,normal
1698321654.399,55.991,1800.0,23.5,8.7,normal
1698321654.442,55.017,1800.0,23.5,8.7,normal
1698321654.486,55.504,1800.0,27.8,8.7,normal
1698321654.529,55.504,1800.0,25.0,8.7,normal
1698321654.573,55.017,1800.0,26.3,8.7,normal
1698321654.616,55.991,1800.0,25.0,8.7,normal
1698321654.659,55.504,1800.0,23.5,8.7,normal
1698321654.702,55.504,1800.0,27.8,8.7,normal
1698321654.745,55.017,1800.0,23.5,8.7,normal
1698321654.821,55.504,1800.0,23.3,8.7,normal
1698321654.864,54.53,1800.0,25.0,8.7,normal
1698321654.907,55.991,1800.0,27.8,8.7,normal
1698321654.951,55.991,1800.0,23.5,8.7,normal
1698321654.995,55.504,1800.0,23.5,8.7,normal
1698321655.04,54.53,1800.0,26.3,8.7,normal
1698321655.083,55.991,1800.0,23.5,8.7,normal
1698321655.128,55.991,1800.0,27.8,8.7,normal
1698321655.171,55.504,1800.0,23.5,8.7,normal
1698321655.214,54.53,1800.0,27.8,8.7,normal
1698321655.259,55.504,1800.0,23.5,8.7,normal
1698321655.302,55.017,1800.0,23.5,8.7,normal
1698321655.347,55.991,1800.0,27.8,8.7,normal
1698321655.39,55.504,1800.0,23.5,8.7,normal
1698321655.433,55.504,1800.0,27.8,8.7,normal
1698321655.478,54.53,1800.0,27.8,8.7,normal
1698321655.521,55.991,1800.0,23.5,8.7,normal
1698321655.565,55.017,1800.0,23.5,8.7,normal
1698321655.609,55.504,1800.0,23.5,8.7,normal
1698321655.654,54.53,1800.0,31.6,8.7,normal
1698321655.698,55.017,1800.0,23.5,8.7,normal
1698321655.741,55.991,1800.0,27.8,8.7,normal
1698321655.786,55.504,1800.0,23.5,8.7,normal
1698321655.829,55.017,1800.0,23.5,8.7,normal
1698321655.874,56.478,1800.0,26.3,8.7,normal
1698321655.917,55.991,1800.0,23.5,8.7,normal
1698321655.961,56.478,1800.0,23.5,8.7,normal
1698321656.036,55.504,1800.0,24.1,8.7,normal
1698321656.08,55.017,1800.0,27.8,8.7,normal
1698321656.125,55.017,1800.0,27.8,8.7,normal
1698321656.169,56.478,1800.0,27.8,8.7,normal
1698321656.212,55.504,1800.0,23.5,8.7,normal
1698321656.256,55.017,1800.0,23.5,8.7,normal
1698321656.3,55.504,1800.0,23.5,8.7,normal
1698321656.344,55.017,1800.0,26.3,8.7,normal
1698321656.389,55.504,1800.0,27.8,8.7,normal
1698321656.434,55.017,1800.0,22.2,8.7,normal
1698321656.478,56.478,1800.0,23.5,8.7,normal
1698321656.522,55.504,1800.0,27.8,8.7,normal
1698321656.566,56.478,1800.0,23.5,8.7,normal
1698321656.61,55.504,1800.0,27.8,8.7,normal
1698321656.655,55.504,1800.0,23.5,8.7,normal
1698321656.699,55.504,1800.0,23.5,8.7,normal
1698321656.742,55.504,1800.0,27.8,8.7,normal
1698321656.786,55.017,1800.0,23.5,8.7,normal
1698321656.83,55.504,1800.0,27.8,8.7,normal
1698321656.874,55.504,1800.0,22.2,8.7,normal
1698321656.918,55.504,1800.0,23.5,8.7,normal
1698321656.963,55.504,1800.0,23.5,8.7,normal
1698321657.007,55.017,1800.0,27.8,8.7,normal
1698321657.051,55.504,1800.0,23.5,8.7,normal
1698321657.096,55.504,1800.0,26.3,8.7,normal
1698321657.14,55.017,1800.0,27.8,8.7,normal
1698321657.218,55.504,1800.0,25.8,8.7,normal
1698321657.263,55.504,1800.0,23.5,8.7,normal
1698321657.307,55.504,1800.0,23.5,8.7,normal
1698321657.352,55.991,1800.0,22.2,8.7,normal
1698321657.395,56.478,1800.0,27.8,8.7,normal
1698321657.441,55.504,1800.0,27.8,8.7,normal
1698321657.485,55.504,1800.0,27.8,8.7,normal
1698321657.529,55.017,1800.0,22.2,8.7,normal
1698321657.573,55.504,1800.0,23.5,8.7,normal
1698321657.617,55.504,1800.0,23.5,8.7,normal
1698321657.663,55.504,1800.0,23.5,8.7,normal
1698321657.707,55.017,1800.0,27.8,8.7,normal
1698321657.752,55.504,1800.0,26.3,8.7,normal
1698321657.797,55.504,1800.0,27.8,8.7,normal
1698321657.841,55.017,1800.0,23.5,8.7,normal
1698321657.887,55.991,1800.0,22.2,8.7,normal
1698321657.931,55.504,1800.0,27.8,8.7,normal
1698321657.977,54.043,1800.0,22.2,8.7,normal
1698321658.021,56.478,1800.0,27.8,8.7,normal
1698321658.066,55.017,1800.0,27.8,8.7,normal
1698321658.11,55.017,1800.0,22.2,8.7,normal
1698321658.154,55.504,1800.0,27.8,8.7,normal
1698321658.199,55.991,1800.0,23.5,8.7,normal
1698321658.243,55.504,1800.0,23.5,8.7,normal
1698321658.289,55.991,1800.0,30.0,8.7,normal
1698321658.333,55.504,1800.0,23.5,8.7,normal
1698321658.377,56.478,1800.0,27.8,8.7,normal
1698321658.453,55.504,1800.0,23.3,8.7,normal
1698321658.498,55.504,1800.0,27.8,8.7,normal
1698321658.544,55.017,1800.0,22.2,8.7,normal
1698321658.588,55.017,1800.0,31.6,8.7,normal
1698321658.632,55.504,1800.0,23.5,8.7,normal
1698321658.678,55.017,1800.0,31.6,8.7,normal
1698321658.722,55.504,1800.0,23.5,8.7,normal
1698321658.768,55.504,1800.0,26.3,8.7,normal
1698321658.812,55.017,1800.0,23.5,8.7,normal
1698321658.857,55.017,1800.0,22.2,8.7,normal
1698321658.901,55.504,1800.0,23.5,8.7,normal
1698321658.945,55.504,1800.0,27.8,8.7,normal
1698321658.99,55.017,1800.0,23.5,8.7,normal
1698321659.035,56.478,1800.0,27.8,8.7,normal
1698321659.081,55.991,1800.0,26.3,8.7,normal
1698321659.125,55.991,1800.0,23.5,8.7,normal
1698321659.169,55.991,1800.0,23.5,8.7,normal
1698321659.214,55.017,1800.0,26.3,8.7,normal
1698321659.258,55.991,1800.0,27.8,8.7,normal
1698321659.303,55.017,1800.0,23.5,8.7,normal
1698321659.348,55.017,1800.0,26.3,8.7,normal
1698321659.392,55.017,1800.0,23.5,8.7,normal
1698321659.437,55.504,1800.0,27.8,8.7,normal
1698321659.481,55.991,1800.0,27.8,8.7,normal
1698321659.527,56.965,1800.0,22.2,8.7,normal
1698321659.571,55.504,1800.0,27.8,8.7,normal
1698321659.617,55.991,1800.0,26.3,8.7,normal
1698321659.692,56.478,1800.0,24.1,8.7,normal
1698321659.736,55.504,1800.0,27.8,8.7,normal
1698321659.782,55.991,1800.0,22.2,8.7,normal
1698321659.827,55.991,1800.0,27.8,8.7,normal
1698321659.874,54.53,1800.0,22.2,8.7,normal
1698321659.918,54.53,1800.0,27.8,8.7,normal
1698321659.963,56.478,1800.0,23.5,8.7,normal
1698321660.008,56.478,1800.0,22.2,8.7,normal
1698321660.053,54.53,1800.0,27.8,8.7,normal
1698321660.1,55.991,1800.0,26.3,8.7,normal
1698321660.145,56.478,1800.0,26.3,8.7,normal
1698321660.19,55.504,1800.0,23.5,8.7,normal
1698321660.235,55.991,1800.0,23.5,8.7,normal
1698321660.279,56.965,1800.0,26.3,8.7,normal
1698321660.325,55.991,1800.0,23.5,8.7,normal
1698321660.369,55.017,1800.0,27.8,8.7,normal
1698321660.415,56.478,1800.0,22.2,8.7,normal
1698321660.46,55.991,1800.0,23.5,8.7,normal
1698321660.504,55.991,1800.0,26.3,8.7,normal
1698321660.55,55.504,1800.0,31.6,8.7,normal
1698321660.595,55.504,1800.0,23.5,8.7,normal
1698321660.641,55.504,1800.0,22.2,8.7,normal
1698321660.687,55.017,1800.0,26.3,8.7,normal
1698321660.731,55.017,1800.0,23.5,8.7,normal
1698321660.776,55.504,1800.0,27.8,8.7,normal
1698321660.821,55.504,1800.0,26.3,8.7,normal
1698321660.899,55.991,1800.0,23.3,8.7,normal
1698321660.944,54.53,1800.0,27.8,8.7,normal
1698321660.989,54.53,1800.0,23.5,8.7,normal
1698321661.037,55.504,1800.0,35.0,8.7,normal
1698321661.083,54.043,1800.0,27.8,8.7,normal
1698321661.13,55.504,1800.0,30.0,8.7,normal
1698321661.175,54.53,1800.0,27.8,8.7,normal
1698321661.222,55.504,1800.0,26.3,8.7,normal
1698321661.266,55.504,1800.0,23.5,8.7,normal
1698321661.311,55.991,1800.0,27.8,8.7,normal
1698321661.357,55.504,1800.0,26.3,8.7,normal
1698321661.402,55.504,1800.0,27.8,8.7,normal
1698321661.449,55.017,1800.0,22.2,8.7,normal
1698321661.494,56.478,1800.0,23.5,8.7,normal
1698321661.539,55.504,1800.0,27.8,8.7,normal
1698321661.584,55.504,1800.0,22.2,8.7,normal
1698321661.629,56.478,1800.0,31.6,8.7,normal
1698321661.675,56.478,1800.0,22.2,8.7,normal
1698321661.719,55.991,1800.0,23.5,8.7,normal
1698321661.766,55.504,1800.0,26.3,8.7,normal
1698321661.811,55.991,1800.0,23.5,8.7,normal
1698321661.856,55.017,1800.0,26.3,8.7,normal
1698321661.902,55.017,1800.0,27.8,8.7,normal
1698321661.947,55.017,1800.0,22.2,8.7,normal
1698321661.994,55.991,1800.0,27.8,8.7,normal
1698321662.039,55.991,1800.0,26.3,8.7,normal
1698321662.084,55.504,1800.0,23.5,8.7,normal
1698321662.161,55.991,1800.0,28.1,8.7,normal
1698321662.207,55.504,1800.0,26.3,8.7,normal
1698321662.254,55.991,1800.0,27.8,8.7,normal
1698321662.299,55.991,1800.0,26.3,8.7,normal
1698321662.344,55.991,1800.0,23.5,8.7,normal
1698321662.389,56.478,1800.0,26.3,8.7,normal
1698321662.434,55.991,1800.0,23.5,8.7,normal
1698321662.48,56.965,1800.0,22.2,8.7,normal
1698321662.525,55.991,1800.0,27.8,8.7,normal
1698321662.572,56.478,1800.0,26.3,8.7,normal
1698321662.617,55.991,1800.0,26.3,8.7,normal
1698321662.663,54.53,1800.0,23.5,8.7,normal
1698321662.709,55.504,1800.0,26.3,8.7,normal
1698321662.755,55.991,1800.0,23.5,8.7,normal
1698321662.801,55.017,1800.0,26.3,8.7,normal
1698321662.847,55.017,1800.0,22.2,8.7,normal
1698321662.893,55.017,1800.0,27.8,8.7,normal
1698321662.939,55.504,1800.0,26.3,8.7,normal
1698321662.984,55.991,1800.0,22.2,8.7,normal
1698321663.031,55.504,1800.0,26.3,8.7,normal
1698321663.076,55.991,1800.0,23.5,8.7,normal
1698321663.123,55.504,1800.0,26.3,8.7,normal
1698321663.168,55.504,1800.0,23.5,8.7,normal
1698321663.214,55.017,1800.0,26.3,8.7,normal
1698321663.26,54.53,1800.0,26.3,8.7,normal
1698321663.306,55.991,1800.0,23.5,8.7,normal
1698321663.386,55.991,1800.0,27.3,8.7,normal
1698321663.431,54.043,1800.0,22.2,8.7,normal
1698321663.477,55.991,1800.0,27.8,8.7,normal
1698321663.523,55.504,1800.0,22.2,8.7,normal
1698321663.568,55.017,1800.0,27.8,8.7,normal
1698321663.615,55.017,1800.0,22.2,8.7,normal
1698321663.66,54.53,1800.0,26.3,8.7,normal
1698321663.705,55.017,1800.0,27.8,8.7,normal
1698321663.751,56.478,1800.0,26.3,8.7,normal
1698321663.796,55.991,1800.0,23.5,8.7,normal
1698321663.843,55.017,1800.0,26.3,8.7,normal
1698321663.888,55.991,1800.0,26.3,8.7,normal
1698321663.935,55.991,1800.0,26.3,8.7,normal
1698321663.981,55.504,1800.0,27.8,8.7,normal
1698321664.027,55.017,1800.0,22.2,8.7,normal
1698321664.074,55.991,1800.0,26.3,8.7,normal
1698321664.12,55.504,1800.0,27.8,8.7,normal
1698321664.167,55.504,1800.0,21.1,8.7,normal
1698321664.212,56.478,1800.0,27.8,8.7,normal
1698321664.258,55.991,1800.0,27.8,8.7,normal
1698321664.304,55.504,1800.0,22.2,8.7,normal
1698321664.35,55.991,1800.0,26.3,8.7,normal
1698321664.396,55.991,1800.0,26.3,8.7,normal
1698321664.442,55.991,1800.0,23.5,8.7,normal
1698321664.49,55.504,1800.0,26.3,8.7,normal
1698321664.535,55.017,1800.0,22.2,8.7,normal
1698321664.581,55.991,1800.0,26.3,8.7,normal
1698321664.66,55.991,1800.0,25.8,8.7,normal
1698321664.705,55.504,1800.0,22.2,8.7,normal
1698321664.753,55.017,1800.0,26.3,8.7,normal
1698321664.799,54.53,1800.0,22.2,8.7,normal
1698321664.845,56.478,1800.0,31.6,8.7,normal
1698321664.891,56.478,1800.0,22.2,8.7,normal
1698321664.937,56.478,1800.0,26.3,8.7,normal
1698321664.984,55.991,1800.0,27.8,8.7,normal
1698321665.029,55.991,1800.0,26.3,8.7,normal
1698321665.075,56.965,1800.0,22.2,8.7,normal
1698321665.12,55.991,1800.0,27.8,8.7,normal
1698321665.166,55.991,1800.0,22.2,8.7,normal
1698321665.214,55.991,1800.0,26.3,8.7,normal
1698321665.259,56.478,1800.0,27.8,8.7,normal
1698321665.307,55.504,1800.0,21.1,8.7,normal
1698321665.353,55.991,1800.0,27.8,8.7,normal
1698321665.398,55.504,1800.0,26.3,8.7,normal
1698321665.445,55.017,1800.0,26.3,8.7,normal
1698321665.491,55.991,1800.0,23.5,8.7,normal
1698321665.538,55.991,1800.0,26.3,8.7,normal
1698321665.584,56.965,1800.0,22.2,8.7,normal
1698321665.63,55.504,1800.0,30.0,8.7,normal
1698321665.675,55.991,1800.0,23.5,8.7,normal
1698321665.721,55.991,1800.0,26.3,8.7,normal
1698321665.769,56.965,1800.0,26.3,8.7,normal
1698321665.814,55.991,1800.0,23.5,8.7,normal
1698321665.862,55.017,1800.0,25.0,8.7,normal
1698321665.938,55.991,1800.0,24.1,8.7,normal
1698321665.984,55.504,1800.0,26.3,8.7,normal
1698321666.031,55.991,1800.0,26.3,8.7,normal
1698321666.076,55.017,1800.0,27.8,8.7,normal
1698321666.125,55.991,1800.0,25.0,8.7,normal
1698321666.17,55.991,1800.0,23.5,8.7,normal
1698321666.216,56.478,1800.0,26.3,8.7,normal
1698321666.262,54.53,1800.0,26.3,8.7,normal
1698321666.308,55.991,1800.0,27.8,8.7,normal
1698321666.356,55.991,1800.0,21.1,8.7,normal
1698321666.402,56.478,1800.0,31.6,8.7,normal
1698321666.448,55.504,1800.0,21.1,8.7,normal
1698321666.494,55.504,1800.0,26.3,8.7,normal
1698321666.54,55.991,1800.0,27.8,8.7,normal
1698321666.587,55.504,1800.0,22.2,8.7,normal
1698321666.634,55.504,1800.0,26.3,8.7,normal
1698321666.681,55.504,1800.0,26.3,8.7,normal
1698321666.728,55.504,1800.0,22.2,8.7,normal
1698321666.773,55.504,1800.0,26.3,8.7,normal
1698321666.82,55.017,1800.0,26.3,8.7,normal
1698321666.866,55.504,1800.0,23.5,8.7,normal
1698321666.914,55.991,1800.0,26.3,8.7,normal
1698321666.96,55.017,1800.0,26.3,8.7,normal
1698321667.007,56.965,1800.0,22.2,8.7,normal
1698321667.053,54.53,1800.0,26.3,8.7,normal
1698321667.099,55.991,1800.0,27.8,8.7,normal
1698321667.178,55.991,1800.0,25.0,8.7,normal
1698321667.224,55.991,1800.0,22.2,8.7,normal
1698321667.27,55.991,1800.0,27.8,8.7,normal
1698321667.317,55.991,1800.0,26.3,8.7,normal
1698321667.363,55.991,1800.0,26.3,8.7,normal
1698321667.411,55.991,1800.0,22.2,8.7,normal
1698321667.456,56.478,1800.0,26.3,8.7,normal
1698321667.504,55.991,1800.0,26.3,8.7,normal
1698321667.551,55.504,1800.0,22.2,8.7,normal
1698321667.597,55.991,1800.0,26.3,8.7,normal
1698321667.644,55.504,1800.0,26.3,8.7,normal
1698321667.691,55.504,1800.0,23.5,8.7,normal
1698321667.738,55.504,1800.0,25.0,8.7,normal
1698321667.784,55.017,1800.0,27.8,8.7,normal
1698321667.83,55.017,1800.0,22.2,8.7,normal
1698321667.877,55.991,1800.0,26.3,8.7,normal
1698321667.923,55.017,1800.0,26.3,8.7,normal
1698321667.971,56.478,1800.0,22.2,8.7,normal
1698321668.017,56.478,1800.0,26.3,8.7,normal
1698321668.065,55.504,1800.0,26.3,8.7,normal
1698321668.111,55.991,1800.0,26.3,8.7,normal
1698321668.158,55.504,1800.0,27.8,8.7,normal
1698321668.205,54.53,1800.0,21.1,8.7,normal
1698321668.252,55.504,1800.0,27.8,8.7,normal
1698321668.299,55.504,1800.0,25.0,8.7,normal
1698321668.346,55.504,1800.0,27.8,8.7,normal
1698321668.392,56.478,1800.0,22.2,8.7,normal
1698321668.47,55.504,1800.0,28.1,8.7,normal
1698321668.516,56.965,1800.0,22.2,8.7,normal
1698321668.563,55.504,1800.0,26.3,8.7,normal
1698321668.609,55.504,1800.0,26.3,8.7,normal
1698321668.656,55.504,1800.0,22.2,8.7,normal
1698321668.702,56.478,1800.0,26.3,8.7,normal
1698321668.749,55.991,1800.0,23.5,8.7,normal
1698321668.796,55.504,1800.0,30.0,8.7,normal
1698321668.843,55.991,1800.0,26.3,8.7,normal
1698321668.892,55.504,1800.0,25.0,8.7,normal
1698321668.938,55.991,1800.0,22.2,8.7,normal
1698321668.985,55.504,1800.0,30.0,8.7,normal
1698321669.032,55.017,1800.0,22.2,8.7,normal
1698321669.079,55.991,1800.0,22.2,8.7,normal
1698321669.127,55.504,1800.0,26.3,8.7,normal
1698321669.174,55.017,1800.0,26.3,8.7,normal
1698321669.221,56.478,1800.0,22.2,8.7,normal
1698321669.268,55.504,1800.0,30.0,8.7,normal
1698321669.314,55.017,1800.0,22.2,8.7,normal
1698321669.362,55.504,1800.0,30.0,8.7,normal
1698321669.409,55.991,1800.0,22.2,8.7,normal
1698321669.457,55.504,1800.0,30.0,8.7,normal
1698321669.503,55.504,1800.0,22.2,8.7,normal
1698321669.55,56.478,1800.0,26.3,8.7,normal
1698321669.597,55.017,1800.0,22.2,8.7,normal
1698321669.644,56.478,1800.0,30.0,8.7,normal
1698321669.725,55.504,1800.0,25.0,8.7,normal
1698321669.771,55.017,1800.0,22.2,8.7,normal
1698321669.818,55.017,1800.0,26.3,8.7,normal
1698321669.865,55.991,1800.0,26.3,8.7,normal
1698321669.912,55.017,1800.0,22.2,8.7,normal
1698321669.961,56.965,1800.0,26.3,8.7,normal
1698321670.008,55.504,1800.0,26.3,8.7,normal
1698321670.055,56.965,1800.0,26.3,8.7,normal
1698321670.102,55.991,1800.0,26.3,8.7,normal
1698321670.149,55.017,1800.0,26.3,8.7,normal
1698321670.197,55.504,1800.0,26.3,8.7,normal
1698321670.243,55.991,1800.0,22.2,8.7,normal
1698321670.292,56.965,1800.0,25.0,8.7,normal
1698321670.339,55.991,1800.0,26.3,8.7,normal
1698321670.386,55.017,1800.0,22.2,8.7,normal
1698321670.433,56.478,1800.0,26.3,8.7,normal
1698321670.481,56.478,1800.0,26.3,8.7,normal
1698321670.53,56.478,1800.0,26.3,8.7,normal
1698321670.577,55.991,1800.0,30.0,8.7,normal
1698321670.624,56.478,1800.0,22.2,8.7,normal
1698321670.672,55.991,1800.0,21.1,8.7,normal
1698321670.719,55.991,1800.0,26.3,8.7,normal
1698321670.767,55.991,1800.0,26.3,8.7,normal
1698321670.814,56.478,1800.0,26.3,8.7,normal
1698321670.863,55.504,1800.0,30.0,8.7,normal
1698321670.91,55.991,1800.0,21.1,8.7,normal
1698321670.957,55.504,1800.0,27.8,8.7,normal
1698321671.036,55.504,1800.0,25.0,8.7,normal
1698321671.084,55.504,1800.0,26.3,8.7,normal
1698321671.133,55.504,1800.0,25.0,8.7,normal
1698321671.18,55.991,1800.0,22.2,8.7,normal
1698321671.227,55.504,1800.0,26.3,8.7,normal
1698321671.275,56.478,1800.0,26.3,8.7,normal
1698321671.322,55.991,1800.0,26.3,8.7,normal
1698321671.371,55.991,1800.0,25.0,8.7,normal
1698321671.417,56.965,1800.0,22.2,8.7,normal
1698321671.465,56.478,1800.0,26.3,8.7,normal
1698321671.513,56.965,1800.0,22.2,8.7,normal
1698321671.56,55.991,1800.0,26.3,8.7,normal
1698321671.608,55.991,1800.0,26.3,8.7,normal
1698321671.656,55.991,1800.0,22.2,8.7,normal
1698321671.705,56.965,1800.0,28.6,8.7,normal
1698321671.752,54.53,1800.0,26.3,8.7,normal
1698321671.8,55.991,1800.0,26.3,8.7,normal
1698321671.848,55.991,1800.0,22.2,8.7,normal
1698321671.895,55.991,1800.0,26.3,8.7,normal
1698321671.944,55.991,1800.0,25.0,8.7,normal
1698321671.992,56.478,1800.0,26.3,8.7,normal
1698321672.039,57.452,1800.0,26.3,8.7,normal
1698321672.087,55.504,1800.0,25.0,8.7,normal
1698321672.135,55.991,1800.0,26.3,8.7,normal
1698321672.183,55.991,1800.0,26.3,8.7,normal
1698321672.231,55.991,1800.0,22.2,8.7,normal
