Temps,Delay
1697506613951.0,13
1697506618942.0,3
1697506623941.0,3
1697506628941.0,3
1697506633944.0,4
1697506638945.0,5
1697506643943.0,3
1697506648943.0,2
1697506653943.0,3
1697506658943.0,3
1697506663945.0,4
1697506668947.0,6
1697506673944.0,3
1697506678944.0,2
1697506683944.0,2
1697506688943.0,2
1697506693946.0,4
1697506698945.0,3
1697506703945.0,3
1697506708945.0,2
1697506713944.0,2
1697506718946.0,3
1697506723947.0,5
1697506728945.0,2
1697506733945.0,3
1697506738945.0,2
1697506743945.0,2
1697506748946.0,3
1697506753948.0,5
1697506758946.0,2
1697506763946.0,2
1697506768946.0,2
1697506773946.0,2
1697506778947.0,3
1697506783948.0,4
1697506788947.0,3
1697506793947.0,2
1697506798947.0,2
1697506803947.0,2
1697506808951.0,5
1697506813949.0,3
1697506818949.0,2
1697506823949.0,3
1697506828950.0,3
1697506833950.0,3
1697506838952.0,4
1697506843950.0,3
1697506848950.0,3
1697506853950.0,2
1697506858950.0,2
1697506863950.0,3
1697506868952.0,4
1697506873950.0,2
1697506878950.0,2
1697506883950.0,2
1697506888951.0,2
1697506893953.0,4
1697506898954.0,4
1697506903952.0,2
1697506908954.0,5
1697506913952.0,3
1697506918952.0,2
1697506923954.0,4
1697506928952.0,2
1697506933952.0,3
1697506938953.0,3
1697506943953.0,3
1697506948954.0,4
1697506953955.0,4
1697506958955.0,3
1697506963955.0,2
1697506968955.0,3
1697506973955.0,3
1697506978956.0,3
1697506983956.0,4
1697506988955.0,3
1697506993955.0,2
1697506998955.0,3
1697507003955.0,3
1697507008956.0,4
1697507013957.0,4
1697507018955.0,2
1697507023956.0,3
1697507028956.0,2
1697507033956.0,2
1697507038958.0,4
1697507043957.0,3
1697507048957.0,3
1697507053957.0,3
1697507058958.0,3
1697507063958.0,3
1697507068959.0,3
1697507073959.0,3
1697507078958.0,2
1697507083958.0,3
1697507088958.0,3
1697507093962.0,6
1697507098959.0,2
1697507103960.0,2
1697507108960.0,2
1697507113961.0,3
1697507118962.0,3
1697507123963.0,5
1697507128962.0,3
1697507133962.0,2
1697507138962.0,2
1697507143962.0,3
1697507148963.0,4
1697507153965.0,5
1697507158962.0,2
1697507163962.0,3
1697507168963.0,3
1697507173962.0,3
1697507178964.0,4
1697507183963.0,3
1697507188963.0,3
1697507193963.0,2
1697507198963.0,2
1697507203967.0,4
1697507208967.0,4
1697507213966.0,2
1697507218966.0,2
1697507223966.0,2
1697507228966.0,3
1697507233967.0,3
1697507238968.0,4
1697507243966.0,2
1697507248966.0,2
1697507253966.0,2
1697507258966.0,2
1697507263970.0,6
1697507268967.0,2
1697507273967.0,2
1697507278968.0,3
1697507283968.0,2
1697507288969.0,3
1697507293972.0,6
1697507298968.0,2
1697507303969.0,3
1697507308969.0,2
1697507313970.0,3
1697507318971.0,4
1697507323969.0,2
1697507328968.0,2
1697507333970.0,3
1697507338970.0,2
1697507343972.0,5
1697507348970.0,2
1697507353970.0,2
1697507358971.0,3
1697507363971.0,3
1697507368972.0,3
1697507373974.0,4
1697507378972.0,2
1697507383972.0,3
1697507388972.0,3
1697507393972.0,3
1697507398974.0,4
1697507403972.0,2
1697507408972.0,3
1697507413972.0,2
1697507418972.0,3
1697507423974.0,4
1697507428976.0,5
1697507433974.0,3
1697507438974.0,2
1697507443974.0,3
1697507448975.0,3
1697507453976.0,4
1697507458973.0,2
1697507463974.0,3
1697507468974.0,2
1697507473975.0,3
1697507478978.0,6
1697507483975.0,2
1697507488975.0,2
1697507493975.0,3
1697507498975.0,3
1697507503975.0,3
1697507508978.0,5
1697507513975.0,3
1697507518975.0,3
1697507523975.0,3
1697507528975.0,3
1697507533975.0,2
1697507538979.0,6
1697507543975.0,2
1697507548976.0,2
1697507553976.0,2
1697507558977.0,2
1697507563979.0,5
1697507568977.0,2
1697507573977.0,3
1697507578977.0,3
1697507583977.0,2
1697507588977.0,2
1697507593981.0,6
1697507598978.0,3
1697507603977.0,3
1697507608977.0,2
1697507613978.0,3
1697507618979.0,4
1697507623977.0,2
1697507628977.0,2
1697507633977.0,2
1697507638977.0,2
1697507643980.0,5
1697507648977.0,2
1697507653978.0,2
1697507658978.0,2
1697507663979.0,3
1697507668979.0,3
1697507673982.0,5
1697507678980.0,2
1697507683980.0,3
1697507688980.0,3
1697507693980.0,2
1697507698982.0,5
1697507703980.0,2
1697507708980.0,3
1697507713980.0,3
1697507718980.0,3
1697507723981.0,3
1697507728983.0,5
1697507733981.0,3
1697507738981.0,2
1697507743981.0,3
1697507748983.0,4
1697507753982.0,3
1697507758984.0,4
1697507763982.0,3
1697507768982.0,2
1697507773983.0,3
1697507778983.0,2
1697507783986.0,5
1697507788983.0,2
1697507793983.0,3
1697507798983.0,3
1697507803983.0,2
1697507808983.0,3
1697507813983.0,2
1697507818986.0,6
1697507823983.0,3
1697507828983.0,2
1697507833986.0,5
1697507838984.0,2
1697507843986.0,4
1697507848984.0,2
1697507853984.0,2
1697507858984.0,3
1697507863984.0,3
1697507868984.0,3
1697507873986.0,4
1697507878984.0,2
1697507883984.0,3
1697507888984.0,2
1697507893984.0,3
1697507898986.0,4
1697507903984.0,3
1697507908984.0,2
1697507913984.0,2
1697507918985.0,3
1697507923986.0,3
1697507928989.0,5
1697507933987.0,3
1697507938987.0,2
1697507943988.0,3
1697507948988.0,2
1697507953991.0,6
1697507958987.0,2
1697507963989.0,3
1697507968989.0,2
1697507973989.0,2
1697507978990.0,3
1697507983992.0,5
1697507988989.0,3
1697507993989.0,2
1697507998989.0,3
1697508003989.0,3
1697508008992.0,5
1697508013992.0,5
1697508018990.0,3
1697508023990.0,2
1697508028991.0,2
1697508033992.0,3
1697508038996.0,6
1697508043992.0,3
1697508048992.0,2
1697508053992.0,3
1697508058992.0,2
1697508063992.0,2
1697508068993.0,4
1697508073992.0,2
1697508078992.0,3
1697508083992.0,2
1697508088992.0,3
1697508093992.0,2
1697508098995.0,5
1697508103992.0,3
1697508108992.0,3
1697508113992.0,3
1697508118992.0,2
1697508123994.0,4
1697508128993.0,3
1697508133993.0,3
1697508138993.0,2
1697508143994.0,3
1697508148995.0,3
1697508153998.0,5
1697508158997.0,3
1697508163997.0,3
1697508168997.0,3
1697508173997.0,2
1697508179000.0,6
1697508183997.0,3
1697508188997.0,2
1697508193997.0,3
1697508198997.0,3
1697508203998.0,3
1697508209001.0,6
1697508213997.0,3
1697508218997.0,2
1697508223998.0,2
1697508228998.0,3
1697508233998.0,3
1697508239001.0,5
1697508243998.0,2
1697508248998.0,2
1697508253998.0,2
1697508258998.0,2
1697508263998.0,3
1697508269001.0,5
1697508274000.0,3
1697508279000.0,3
1697508284000.0,2
1697508289001.0,3
1697508294003.0,6
1697508299000.0,3
1697508304001.0,3
1697508309001.0,2
1697508314002.0,3
1697508319002.0,2
1697508324005.0,6
1697508329002.0,2
1697508334002.0,2
1697508339002.0,2
1697508344002.0,2
1697508349003.0,3
1697508354006.0,6
1697508359003.0,2
1697508364003.0,2
1697508369003.0,2
1697508374002.0,2
1697508379004.0,4
1697508384003.0,2
1697508389003.0,2
1697508394003.0,3
1697508399003.0,2
1697508404003.0,2
1697508409007.0,5
1697508414005.0,3
1697508419005.0,2
1697508424005.0,3
1697508429005.0,2
1697508434006.0,4
1697508439009.0,6
1697508444006.0,3
1697508449006.0,3
1697508454006.0,3
1697508459006.0,2
1697508464007.0,3
1697508469006.0,3
1697508474006.0,2
1697508479006.0,3
1697508484006.0,2
1697508489008.0,4
1697508494010.0,6
1697508499007.0,2
1697508504007.0,3
1697508509007.0,2
1697508514007.0,3
1697508519011.0,6
1697508524007.0,2
1697508529007.0,2
1697508534007.0,2
1697508539007.0,2
1697508544007.0,2
1697508549012.0,7
1697508554008.0,3
1697508559008.0,2
1697508564008.0,3
1697508569008.0,2
1697508574008.0,3
1697508579010.0,4
1697508584009.0,3
1697508589010.0,3
1697508594011.0,3
1697508599011.0,2
1697508604015.0,7
1697508609011.0,3
1697508614011.0,2
1697508619011.0,2
1697508624011.0,3
1697508629011.0,3
1697508634015.0,6
1697508639012.0,2
1697508644012.0,2
1697508649012.0,3
1697508654012.0,2
1697508659014.0,5
1697508664012.0,3
1697508669012.0,3
1697508674013.0,3
1697508679013.0,2
1697508684015.0,4
1697508689017.0,6
1697508694014.0,2
1697508699014.0,2
1697508704014.0,2
1697508709014.0,2
1697508714018.0,6
1697508719015.0,3
1697508724015.0,2
1697508729015.0,2
1697508734015.0,3
1697508739015.0,3
1697508744017.0,5
1697508749015.0,3
1697508754015.0,2
1697508759015.0,3
1697508764015.0,2
1697508769016.0,3
1697508774019.0,6
1697508779016.0,2
1697508784016.0,2
1697508789016.0,3
1697508794016.0,2
1697508799029.0,11
1697508804022.0,3
1697508809022.0,3
1697508814022.0,3
1697508819022.0,3
1697508824025.0,4
1697508829026.0,4
1697508834024.0,2
1697508839024.0,2
1697508844024.0,2
1697508849024.0,2
1697508854028.0,6
1697508859024.0,2
1697508864024.0,2
1697508869025.0,2
1697508874025.0,3
1697508879025.0,3
1697508884029.0,6
1697508889027.0,3
1697508894027.0,2
1697508899027.0,2
1697508904027.0,2
1697508909028.0,3
1697508914031.0,5
1697508919029.0,3
1697508924028.0,2
1697508929029.0,2
1697508934029.0,3
1697508939030.0,3
1697508944034.0,6
1697508949031.0,2
1697508954031.0,3
1697508959031.0,3
1697508964031.0,3
1697508969034.0,5
1697508974032.0,3
1697508979032.0,2
1697508984032.0,2
1697508989032.0,2
1697508994033.0,3
1697508999035.0,4
1697509004033.0,3
1697509009033.0,2
1697509014033.0,3
1697509019035.0,4
1697509024038.0,6
1697509029035.0,3
1697509034035.0,2
1697509039035.0,2
1697509044035.0,2
1697509049037.0,4
1697509054040.0,6
1697509059037.0,2
1697509064037.0,2
1697509069037.0,2
1697509074037.0,3
1697509079039.0,4
1697509084037.0,2
1697509089037.0,2
1697509094042.0,4
1697509099040.0,2
1697509104041.0,3
1697509109045.0,6
1697509114042.0,3
1697509119041.0,3
1697509124041.0,2
1697509129041.0,2
1697509134042.0,3
1697509139044.0,5
1697509144041.0,3
1697509149041.0,3
1697509154041.0,2
1697509159042.0,3
1697509164043.0,3
1697509169044.0,4
1697509174042.0,2
1697509179042.0,2
1697509184043.0,3
1697509189043.0,2
1697509194043.0,2
1697509199046.0,5
1697509204046.0,4
1697509209044.0,3
1697509214044.0,2
1697509219043.0,2
1697509224048.0,6
1697509229045.0,2
1697509234046.0,3
1697509239046.0,2
1697509244047.0,2
1697509249049.0,4
1697509254051.0,5
1697509259049.0,3
1697509264049.0,2
1697509269049.0,2
1697509274049.0,2
1697509279050.0,3
1697509284054.0,6
1697509289051.0,2
1697509294052.0,3
1697509299052.0,2
1697509304052.0,2
1697509309052.0,2
1697509314055.0,6
1697509319052.0,2
1697509324053.0,3
1697509329053.0,2
1697509334054.0,3
1697509339057.0,6
1697509344053.0,2
1697509349054.0,3
1697509354053.0,3
1697509359053.0,2
1697509364054.0,4
1697509369057.0,6
1697509374053.0,2
1697509379054.0,3
1697509384054.0,3
1697509389054.0,3
1697509394058.0,6
1697509399054.0,2
1697509404056.0,3
1697509409057.0,3
1697509414057.0,2
1697509419058.0,4
1697509424060.0,5
1697509429057.0,3
1697509434058.0,3
1697509439059.0,3
1697509444061.0,4
1697509449064.0,6
1697509454060.0,2
1697509459060.0,2
1697509464060.0,2
1697509469060.0,2
1697509474062.0,4
1697509479064.0,5
1697509484062.0,3
1697509489062.0,3
1697509494063.0,3
1697509499063.0,3
1697509504064.0,3
1697509509066.0,4
1697509514064.0,2
1697509519064.0,2
1697509524064.0,2
1697509529064.0,2
1697509534067.0,5
1697509539065.0,3
1697509544065.0,2
1697509549065.0,3
1697509554066.0,3
1697509559066.0,3
1697509564070.0,6
1697509569068.0,3
1697509574068.0,3
1697509579069.0,3
1697509584069.0,3
1697509589073.0,6
1697509594070.0,3
1697509599069.0,2
1697509604069.0,2
1697509609070.0,3
1697509614073.0,5
1697509619071.0,3
1697509624071.0,3
1697509629071.0,2
1697509634071.0,2
1697509639072.0,3
1697509644076.0,6
1697509649072.0,2
1697509654072.0,2
1697509659072.0,2
1697509664073.0,2
1697509669078.0,6
1697509674075.0,3
1697509679075.0,2
1697509684076.0,2
1697509689077.0,3
1697509694078.0,3
1697509699081.0,5
1697509704080.0,3
1697509709080.0,2
1697509714080.0,2
1697509719080.0,3
1697509724085.0,7
1697509729081.0,2
1697509734081.0,3
1697509739082.0,3
1697509744083.0,3
1697509749084.0,3
1697509754086.0,4
1697509759084.0,2
1697509764083.0,2
1697509769087.0,5
1697509774086.0,3
1697509779089.0,6
1697509784086.0,3
1697509789086.0,3
1697509794087.0,3
1697509799086.0,3
1697509804088.0,4
1697509809087.0,3
1697509814088.0,3
1697509819089.0,3
1697509824089.0,2
1697509829089.0,3
1697509834093.0,6
1697509839089.0,2
1697509844089.0,3
1697509849089.0,3
1697509854089.0,3
1697509859089.0,3
1697509864092.0,5
1697509869089.0,2
1697509874089.0,3
1697509879090.0,3
1697509884092.0,3
1697509889094.0,4
1697509894092.0,2
1697509899092.0,2
1697509904092.0,2
1697509909092.0,3
1697509914092.0,3
1697509919095.0,6
1697509924092.0,2
1697509929092.0,2
1697509934093.0,2
1697509939093.0,2
1697509944095.0,4
1697509949098.0,6
1697509954095.0,2
1697509959095.0,3
1697509964095.0,2
1697509969096.0,2
1697509974099.0,5
1697509979097.0,3
1697509984097.0,3
1697509989097.0,2
1697509994097.0,2
1697509999098.0,3
1697510004102.0,6
1697510009098.0,3
1697510014098.0,2
1697510019098.0,3
1697510024098.0,3
1697510029099.0,3
1697510034102.0,5
1697510039099.0,2
1697510044099.0,2
1697510049100.0,2
1697510054100.0,2
1697510059102.0,5
1697510064100.0,2
1697510069100.0,2
1697510074100.0,3
1697510079100.0,3
1697510084101.0,3
1697510089103.0,5
1697510094100.0,3
1697510099099.0,2
1697510104100.0,3
1697510109101.0,3
1697510114105.0,5
1697510119102.0,2
1697510124103.0,3
1697510129104.0,3
1697510134103.0,3
1697510139104.0,3
1697510144108.0,6
1697510149105.0,3
1697510154106.0,3
1697510159106.0,2
1697510164106.0,3
1697510169110.0,6
1697510174107.0,2
1697510179107.0,2
1697510184107.0,2
1697510189110.0,5
1697510194109.0,3
1697510199115.0,6
1697510204109.0,3
1697510209109.0,3
1697510214109.0,2
1697510219109.0,2
1697510224110.0,4
1697510229112.0,5
1697510234109.0,2
1697510239109.0,3
1697510244109.0,2
1697510249111.0,4
1697510254113.0,6
1697510259110.0,2
1697510264110.0,2
1697510269111.0,3
1697510274111.0,2
1697510279111.0,2
1697510284115.0,6
1697510289113.0,3
1697510294113.0,2
1697510299114.0,2
1697510304114.0,3
1697510309118.0,6
1697510314114.0,2
1697510319114.0,3
1697510324114.0,3
1697510329114.0,2
1697510334114.0,2
1697510339117.0,6
1697510344114.0,2
1697510349114.0,2
1697510354113.0,2
1697510359115.0,3
1697510364117.0,3
1697510369120.0,6
1697510374117.0,2
1697510379117.0,3
1697510384117.0,3
1697510389117.0,2
1697510394117.0,3
1697510399123.0,7
1697510404119.0,2
1697510409120.0,3
1697510414120.0,2
1697510419121.0,3
1697510424125.0,6
1697510429121.0,2
1697510434121.0,2
1697510439121.0,2
1697510444122.0,3
1697510449127.0,7
1697510454123.0,2
1697510459123.0,2
1697510464123.0,2
1697510469124.0,3
1697510474124.0,3
1697510479127.0,5
1697510484124.0,2
1697510489125.0,2
1697510494125.0,2
1697510499125.0,2
1697510504125.0,3
1697510509128.0,5
1697510514125.0,2
1697510519125.0,2
1697510524125.0,3
1697510529126.0,3
1697510534129.0,6
1697510539125.0,2
1697510544125.0,2
1697510549125.0,2
1697510554124.0,2
1697510559126.0,3
1697510564129.0,5
1697510569126.0,2
1697510574126.0,2
1697510579128.0,3
1697510584128.0,3
1697510589132.0,6
1697510594128.0,2
1697510599128.0,2
1697510604128.0,3
1697510609128.0,2
1697510614129.0,3
1697510619133.0,6
1697510624130.0,2
1697510629130.0,2
1697510634131.0,3
1697510639131.0,2
1697510644139.0,7
1697510649136.0,5
1697510654137.0,4
1697510659136.0,2
1697510664137.0,3
1697510669138.0,3
1697510674141.0,6
1697510679137.0,2
1697510684136.0,2
1697510689137.0,2
1697510694138.0,3
1697510699142.0,7
1697510704139.0,3
1697510709139.0,3
1697510714139.0,2
1697510719139.0,2
1697510724140.0,3
1697510729142.0,5
1697510734139.0,2
1697510739141.0,3
1697510744142.0,3
1697510749142.0,2
1697510754146.0,6
1697510759142.0,2
1697510764142.0,3
1697510769142.0,2
1697510774142.0,2
1697510779146.0,5
1697510784146.0,4
1697510789145.0,3
1697510794146.0,3
1697510799146.0,2
1697510804146.0,3
1697510809149.0,5
1697510814146.0,3
1697510819146.0,3
1697510824146.0,2
1697510829146.0,2
1697510834147.0,3
1697510839150.0,6
1697510844147.0,2
1697510849147.0,3
1697510854147.0,2
1697510859148.0,2
1697510864149.0,3
1697510869152.0,6
1697510874148.0,3
1697510879148.0,2
1697510884148.0,2
1697510889148.0,2
1697510894148.0,3
1697510899150.0,5
1697510904148.0,2
1697510909149.0,3
1697510914149.0,2
1697510919150.0,3
1697510924154.0,6
1697510929151.0,2
1697510934151.0,3
1697510939151.0,3
1697510944151.0,2
1697510949167.0,13
1697510954157.0,3
1697510959158.0,3
1697510964159.0,3
1697510969160.0,3
1697510974160.0,2
1697510979164.0,6
1697510984160.0,3
1697510989160.0,2
1697510994160.0,3
1697510999161.0,3
1697511004164.0,5
1697511009161.0,2
1697511014161.0,2
1697511019161.0,2
1697511024162.0,3
1697511029162.0,2
1697511034167.0,7
1697511039162.0,2
1697511044162.0,3
1697511049162.0,2
1697511054163.0,3
1697511059164.0,3
1697511064165.0,4
1697511069163.0,2
1697511074164.0,2
1697511079165.0,3
1697511084165.0,3
1697511089169.0,6
1697511094166.0,2
1697511099166.0,2
1697511104167.0,3
1697511109166.0,2
1697511114168.0,4
1697511119171.0,6
1697511124168.0,3
1697511129168.0,2
1697511134168.0,2
1697511139168.0,3
1697511144169.0,3
1697511149172.0,7
1697511154168.0,3
1697511159171.0,5
1697511164169.0,3
1697511169170.0,3
1697511174170.0,3
1697511179173.0,6
1697511184169.0,2
1697511189169.0,2
1697511194169.0,3
1697511199169.0,3
1697511204170.0,3
1697511209173.0,5
1697511214172.0,3
1697511219172.0,3
1697511224172.0,3
1697511229173.0,3
1697511234174.0,4
1697511239172.0,2
1697511244172.0,2
1697511249172.0,2
1697511254172.0,3
1697511259174.0,4
1697511264175.0,5
1697511269172.0,2
1697511274172.0,2
1697511279173.0,2
1697511284177.0,6
1697511289178.0,6
1697511294175.0,3
1697511299176.0,3
1697511304176.0,3
1697511309176.0,2
1697511314177.0,3
1697511319180.0,6
1697511324177.0,3
1697511329178.0,3
1697511334178.0,2
1697511339179.0,3
1697511344182.0,6
1697511349179.0,2
1697511354179.0,2
1697511359179.0,3
1697511364179.0,3
1697511369180.0,3
1697511374183.0,5
1697511379180.0,2
1697511384180.0,2
1697511389180.0,3
1697511394182.0,4
1697511399182.0,4
1697511404180.0,3
1697511409180.0,2
1697511414181.0,3
1697511419183.0,4
1697511424187.0,7
1697511429183.0,2
1697511434183.0,3
1697511439183.0,2
1697511444183.0,3
1697511449183.0,2
1697511454184.0,3
1697511459188.0,6
