,Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
482,1697218499.242,43.329,700.0,2.5,10.4,normal
483,1697218499.748,42.355,600.0,3.5,10.4,normal
484,1697218500.253,43.816,1800.0,28.4,10.2,normal
485,1697218500.756,44.303,1800.0,27.8,10.4,normal
486,1697218501.258,43.329,1800.0,4.5,10.4,normal
487,1697218501.761,44.303,1800.0,3.5,10.4,normal
488,1697218502.263,43.816,1800.0,2.5,10.4,normal
489,1697218502.766,43.816,1800.0,2.5,10.4,normal
490,1697218503.268,43.329,1800.0,3.5,10.4,normal
491,1697218503.771,43.329,1800.0,4.0,10.4,normal
492,1697218504.274,43.329,1800.0,6.0,10.4,normal
493,1697218504.776,43.329,1800.0,4.9,10.4,normal
494,1697218505.28,42.842,1000.0,4.5,10.4,normal
495,1697218505.784,43.816,1100.0,8.5,10.3,normal
496,1697218506.287,42.842,1800.0,29.2,10.2,normal
497,1697218506.79,43.816,1800.0,24.6,10.4,normal
498,1697218507.292,43.329,1800.0,3.5,10.4,normal
499,1697218507.795,44.79,1800.0,3.0,10.4,normal
500,1697218508.297,43.816,1800.0,4.0,10.4,normal
501,1697218508.8,43.816,1800.0,4.9,10.4,normal
502,1697218509.303,44.303,1800.0,4.0,10.4,normal
503,1697218509.805,43.816,1800.0,3.0,10.4,normal
504,1697218510.309,42.842,1800.0,4.0,10.3,normal
505,1697218510.811,43.816,1800.0,3.4,10.3,normal
506,1697218511.316,43.329,600.0,5.0,10.3,normal
507,1697218511.821,42.355,700.0,3.5,10.3,normal
508,1697218512.325,43.816,1800.0,28.1,10.0,normal
509,1697218512.827,43.329,1800.0,31.5,10.4,normal
510,1697218513.33,44.303,1800.0,3.5,10.4,normal
511,1697218513.832,43.329,1800.0,4.0,10.4,normal
512,1697218514.335,44.303,1800.0,5.0,10.4,normal
513,1697218514.837,43.329,1800.0,3.0,10.4,normal
514,1697218515.34,44.303,1800.0,3.9,10.4,normal
515,1697218515.843,43.329,1800.0,3.0,10.4,normal
516,1697218516.345,43.329,1800.0,3.4,10.4,normal
517,1697218516.848,42.355,1800.0,3.5,10.4,normal
518,1697218517.352,44.79,800.0,4.0,10.4,normal
519,1697218517.857,44.303,900.0,5.4,10.4,normal
520,1697218518.361,43.816,1800.0,27.4,10.1,normal
521,1697218518.864,44.303,1800.0,28.2,10.4,normal
522,1697218519.366,43.816,1800.0,3.5,10.4,normal
523,1697218519.869,44.303,1800.0,4.0,10.4,normal
524,1697218520.371,44.79,1800.0,3.5,10.4,normal
525,1697218520.874,43.329,1800.0,3.5,10.4,normal
526,1697218521.376,44.303,1800.0,3.5,10.4,normal
527,1697218521.879,43.329,1800.0,3.5,10.4,normal
528,1697218522.381,42.842,1800.0,3.5,10.4,normal
529,1697218522.884,43.329,1800.0,4.5,10.4,normal
530,1697218523.389,42.842,600.0,4.5,10.4,normal
531,1697218523.894,42.355,800.0,5.9,10.4,normal
532,1697218524.397,43.816,1800.0,20.9,10.0,normal
533,1697218524.9,42.842,1800.0,33.0,10.4,normal
534,1697218525.402,43.816,1800.0,3.5,10.4,normal
535,1697218525.905,43.816,1800.0,4.4,10.4,normal
536,1697218526.408,43.329,1800.0,5.0,10.4,normal
537,1697218526.91,43.329,1800.0,3.5,10.4,normal
538,1697218527.413,43.329,1800.0,4.9,10.4,normal
539,1697218527.915,43.816,1800.0,2.5,10.4,normal
540,1697218528.418,43.816,1800.0,3.5,10.4,normal
541,1697218528.92,43.329,1800.0,4.5,10.3,normal
542,1697218529.425,44.303,800.0,3.5,10.3,normal
543,1697218529.93,42.842,600.0,5.4,10.3,normal
544,1697218530.433,44.303,1800.0,14.0,9.8,normal
545,1697218530.936,45.277,1800.0,37.1,10.3,normal
546,1697218531.439,44.303,1800.0,8.5,10.3,normal
547,1697218531.941,43.816,1800.0,3.5,10.3,normal
548,1697218532.444,44.303,1800.0,3.0,10.3,normal
549,1697218532.946,43.816,1800.0,3.0,10.3,normal
550,1697218533.449,43.816,1800.0,2.5,10.3,normal
551,1697218533.952,43.329,1800.0,4.5,10.3,normal
552,1697218534.454,43.329,1800.0,3.5,10.3,normal
553,1697218534.957,43.816,1800.0,3.5,10.3,normal
554,1697218535.462,43.816,700.0,3.5,10.3,normal
555,1697218535.967,43.329,600.0,6.4,10.3,normal
556,1697218536.47,42.842,1800.0,15.9,9.9,normal
557,1697218536.973,44.79,1800.0,36.5,10.3,normal
558,1697218537.476,44.79,1800.0,4.5,10.4,normal
559,1697218537.978,43.329,1800.0,4.0,10.4,normal
560,1697218538.481,44.303,1800.0,3.5,10.4,normal
561,1697218538.983,44.303,1800.0,4.0,10.4,normal
562,1697218539.486,43.816,1800.0,3.5,10.4,normal
563,1697218539.988,43.329,1800.0,4.0,10.4,normal
564,1697218540.491,44.79,1800.0,4.0,10.4,normal
565,1697218540.994,43.816,1800.0,4.0,10.4,normal
566,1697218541.499,43.816,700.0,3.4,10.4,normal
567,1697218542.005,42.842,600.0,4.4,10.3,normal
568,1697218542.509,43.816,1800.0,10.9,9.5,normal
569,1697218543.013,44.303,1800.0,30.2,10.3,normal
570,1697218543.515,44.79,1800.0,14.9,10.4,normal
571,1697218544.018,43.816,1800.0,4.0,10.4,normal
572,1697218544.52,44.303,1800.0,3.0,10.4,normal
573,1697218545.023,43.329,1800.0,2.5,10.4,normal
574,1697218545.526,44.303,1800.0,2.5,10.4,normal
575,1697218546.028,43.816,1800.0,4.4,10.4,normal
576,1697218546.531,43.816,1800.0,3.0,10.4,normal
577,1697218547.033,43.329,1800.0,3.5,10.4,normal
578,1697218547.538,43.816,700.0,3.0,10.4,normal
579,1697218548.044,43.816,600.0,3.5,10.4,normal
580,1697218548.547,44.79,1800.0,17.7,9.9,normal
581,1697218549.05,45.764,1800.0,38.0,10.3,normal
582,1697218549.552,43.816,1800.0,4.5,10.3,normal
583,1697218550.055,44.303,1800.0,3.5,10.4,normal
584,1697218550.557,43.816,1800.0,4.0,10.4,normal
585,1697218551.06,43.329,1800.0,4.0,10.4,normal
586,1697218551.562,42.842,1800.0,2.5,10.4,normal
587,1697218552.065,44.303,1800.0,4.0,10.4,normal
588,1697218552.567,44.79,1800.0,3.0,10.4,normal
589,1697218553.07,44.303,1800.0,3.5,10.4,normal
590,1697218553.575,44.79,600.0,3.5,10.4,normal
591,1697218554.08,43.329,700.0,6.4,10.4,normal
592,1697218554.584,43.329,1200.0,9.0,9.3,normal
593,1697218555.087,45.764,1800.0,29.2,10.3,normal
594,1697218555.59,43.816,1800.0,20.2,10.4,normal
595,1697218556.092,44.303,1800.0,3.9,10.4,normal
596,1697218556.595,43.816,1800.0,3.0,10.4,normal
597,1697218557.097,42.842,1800.0,4.5,10.4,normal
598,1697218557.6,43.816,1800.0,3.5,10.5,normal
599,1697218558.102,44.303,1800.0,3.5,10.5,normal
600,1697218558.605,43.329,1800.0,2.5,10.5,normal
601,1697218559.108,43.329,1800.0,5.4,10.5,normal
602,1697218559.61,44.303,1800.0,2.5,10.5,normal
603,1697218560.114,43.816,900.0,5.4,10.5,normal
604,1697218560.62,42.842,600.0,5.9,10.5,normal
605,1697218561.124,45.277,1800.0,28.4,10.1,normal
606,1697218561.627,43.329,1800.0,28.5,10.4,normal
607,1697218562.129,43.329,1800.0,3.5,10.4,normal
608,1697218562.632,43.329,1800.0,2.5,10.4,normal
609,1697218563.134,44.303,1800.0,3.5,10.4,normal
610,1697218563.637,43.816,1800.0,3.5,10.4,normal
611,1697218564.139,44.303,1800.0,4.5,10.4,normal
612,1697218564.642,43.816,1800.0,3.5,10.4,normal
613,1697218565.144,44.303,1800.0,4.5,10.4,normal
614,1697218565.647,43.816,1800.0,3.4,10.4,normal
615,1697218566.151,43.816,900.0,4.0,10.4,normal
616,1697218566.657,43.816,600.0,5.4,10.4,normal
617,1697218567.16,44.79,1800.0,20.8,10.1,normal
618,1697218567.662,44.79,1800.0,35.3,10.4,normal
619,1697218568.165,44.303,1800.0,3.9,10.4,normal
620,1697218568.668,44.79,1800.0,4.0,10.4,normal
621,1697218569.17,43.329,1800.0,3.5,10.4,normal
622,1697218569.673,43.329,1800.0,3.5,10.4,normal
623,1697218570.175,44.303,1800.0,4.0,10.4,normal
624,1697218570.678,43.816,1800.0,3.0,10.4,normal
625,1697218571.18,44.303,1800.0,4.5,10.4,normal
626,1697218571.683,43.816,1800.0,3.0,10.4,normal
627,1697218572.188,44.303,700.0,4.0,10.5,normal
628,1697218572.692,43.329,800.0,4.9,10.4,normal
629,1697218573.196,43.329,1800.0,13.4,9.6,normal
630,1697218573.701,44.79,1800.0,33.7,10.2,normal
631,1697218574.204,44.79,1800.0,14.5,10.4,normal
632,1697218574.706,43.816,1800.0,3.5,10.4,normal
633,1697218575.209,43.816,1800.0,4.0,10.4,normal
634,1697218575.712,42.842,1800.0,3.5,10.4,normal
635,1697218576.215,44.303,1800.0,4.0,10.4,normal
636,1697218576.717,44.303,1800.0,3.0,10.4,normal
637,1697218577.22,43.816,1800.0,5.4,10.4,normal
638,1697218577.722,43.329,1800.0,1.5,10.4,normal
639,1697218578.228,44.79,900.0,6.5,10.4,normal
640,1697218578.733,44.303,600.0,5.0,10.4,normal
641,1697218579.237,44.303,1100.0,6.0,10.3,normal
642,1697218579.74,44.79,1800.0,28.7,10.2,normal
643,1697218580.242,44.79,1800.0,24.1,10.4,normal
644,1697218580.745,44.79,1800.0,3.5,10.4,normal
645,1697218581.247,45.277,1800.0,4.0,10.4,normal
646,1697218581.75,43.816,1800.0,3.0,10.4,normal
647,1697218582.252,44.79,1800.0,1.5,10.4,normal
648,1697218582.755,43.329,1800.0,6.0,10.4,normal
649,1697218583.257,44.303,1800.0,3.5,10.5,normal
650,1697218583.76,44.79,1800.0,4.0,10.5,normal
651,1697218584.262,44.303,1800.0,3.0,10.5,normal
652,1697218584.768,43.329,600.0,3.5,10.5,normal
653,1697218585.272,43.329,1800.0,9.5,9.6,normal
654,1697218585.776,43.816,1800.0,27.0,10.3,normal
655,1697218586.278,44.79,1800.0,20.0,10.5,normal
656,1697218586.781,44.303,1800.0,4.5,10.5,normal
657,1697218587.283,43.816,1800.0,2.5,10.5,normal
658,1697218587.786,44.79,1800.0,5.5,10.5,normal
659,1697218588.288,44.79,1800.0,3.5,10.5,normal
660,1697218588.791,43.329,1800.0,5.4,10.5,normal
661,1697218589.294,44.303,1800.0,2.5,10.5,normal
662,1697218589.796,45.277,1800.0,3.0,10.5,normal
663,1697218590.301,43.816,800.0,3.0,10.5,normal
664,1697218590.806,43.329,700.0,6.9,10.5,normal
665,1697218591.308,42.842,1800.0,3.0,10.5,normal
666,1697218591.812,44.79,1800.0,26.4,10.2,normal
667,1697218592.314,44.79,1800.0,25.5,10.5,normal
668,1697218592.817,44.79,1800.0,3.5,10.4,normal
669,1697218593.32,44.303,1800.0,3.0,10.4,normal
670,1697218593.822,45.764,1800.0,3.5,10.5,normal
671,1697218594.324,43.816,1800.0,3.5,10.5,normal
672,1697218594.827,43.816,1800.0,4.0,10.5,normal
673,1697218595.33,44.79,1800.0,2.5,10.5,normal
674,1697218595.835,43.816,700.0,3.5,10.5,normal
675,1697218596.339,43.816,900.0,5.4,10.5,normal
676,1697218596.843,43.816,900.0,5.4,10.5,normal
677,1697218597.347,44.303,1000.0,5.4,10.5,normal
678,1697218597.85,43.816,1800.0,21.6,10.2,normal
679,1697218598.353,44.79,1800.0,31.3,10.5,normal
680,1697218598.855,44.79,1800.0,5.0,10.5,normal
681,1697218599.358,45.277,1800.0,4.0,10.5,normal
682,1697218599.86,43.816,1800.0,3.0,10.5,normal
683,1697218600.363,43.816,1800.0,4.0,10.5,normal
684,1697218600.865,43.329,1800.0,4.0,10.5,normal
685,1697218601.368,45.277,1800.0,3.0,10.5,normal
686,1697218601.87,44.303,1800.0,4.0,10.5,normal
687,1697218602.373,44.303,1800.0,3.5,10.5,normal
688,1697218602.877,43.329,1000.0,5.4,10.5,normal
689,1697218603.381,42.842,1000.0,4.5,10.5,normal
690,1697218603.884,43.816,1800.0,16.4,9.8,normal
691,1697218604.387,44.79,1800.0,37.3,10.4,normal
692,1697218604.89,44.303,1800.0,7.0,10.4,normal
693,1697218605.392,44.303,1800.0,4.4,10.4,normal
694,1697218605.895,44.79,1800.0,2.5,10.4,normal
695,1697218606.397,43.816,1800.0,4.5,10.4,normal
696,1697218606.9,44.303,1800.0,4.0,10.5,normal
697,1697218607.402,43.816,1800.0,3.5,10.5,normal
698,1697218607.905,44.303,1800.0,3.5,10.5,normal
699,1697218608.407,43.816,1800.0,3.5,10.5,normal
700,1697218608.912,44.303,700.0,4.5,10.5,normal
701,1697218609.417,44.303,900.0,4.4,10.5,normal
702,1697218609.92,44.303,1800.0,8.0,9.4,normal
703,1697218610.422,45.277,1800.0,28.9,10.3,normal
704,1697218610.925,44.79,1800.0,21.0,10.4,normal
705,1697218611.428,43.816,1800.0,3.5,10.4,normal
706,1697218611.93,43.816,1800.0,3.5,10.4,normal
707,1697218612.433,43.816,1800.0,4.0,10.4,normal
708,1697218612.935,44.79,1800.0,3.5,10.5,normal
709,1697218613.438,43.816,1800.0,4.0,10.4,normal
710,1697218613.94,44.303,1800.0,4.9,10.4,normal
711,1697218614.443,44.303,1800.0,4.0,10.5,normal
712,1697218614.948,44.79,700.0,3.5,10.5,normal
713,1697218615.454,43.816,600.0,4.4,10.5,normal
714,1697218615.96,43.816,600.0,5.4,10.5,normal
715,1697218616.464,44.303,1800.0,27.4,10.2,normal
716,1697218616.967,44.303,1800.0,28.0,10.4,normal
717,1697218617.469,44.303,1800.0,3.5,10.4,normal
718,1697218617.972,45.277,1800.0,4.0,10.4,normal
719,1697218618.474,44.79,1800.0,4.0,10.4,normal
720,1697218618.977,43.816,1800.0,5.0,10.4,normal
721,1697218619.48,43.329,1800.0,3.5,10.4,normal
722,1697218619.982,44.303,1800.0,2.5,10.4,normal
723,1697218620.485,43.816,1800.0,3.5,10.5,normal
724,1697218620.987,44.303,1800.0,4.9,10.5,normal
725,1697218621.493,43.816,600.0,2.5,10.5,normal
726,1697218621.999,44.303,600.0,4.5,10.4,normal
727,1697218622.502,44.303,1800.0,29.5,10.2,normal
728,1697218623.005,45.277,1800.0,23.5,10.4,normal
729,1697218623.507,43.816,1800.0,4.0,10.4,normal
730,1697218624.01,44.79,1800.0,5.0,10.5,normal
731,1697218624.512,44.303,1800.0,3.0,10.5,normal
732,1697218625.015,45.277,1800.0,3.0,10.5,normal
733,1697218625.517,43.816,1800.0,4.0,10.5,normal
734,1697218626.02,43.816,1800.0,3.0,10.5,normal
735,1697218626.522,44.79,1800.0,2.5,10.5,normal
736,1697218627.025,43.816,1800.0,3.0,10.5,normal
737,1697218627.531,43.816,600.0,4.5,10.5,normal
738,1697218628.034,43.816,1800.0,11.4,9.7,normal
739,1697218628.537,44.79,1800.0,32.5,10.3,normal
740,1697218629.04,44.79,1800.0,14.9,10.4,normal
741,1697218629.542,44.303,1800.0,4.0,10.4,normal
742,1697218630.045,44.303,1800.0,3.0,10.4,normal
743,1697218630.548,44.303,1800.0,4.4,10.4,normal
744,1697218631.05,44.79,1800.0,2.5,10.4,normal
745,1697218631.553,43.816,1800.0,4.5,10.4,normal
746,1697218632.055,44.303,1800.0,3.5,10.4,normal
747,1697218632.558,43.329,1800.0,3.5,10.4,normal
748,1697218633.063,43.816,700.0,3.5,10.4,normal
749,1697218633.568,44.79,600.0,4.5,10.5,normal
750,1697218634.074,43.329,600.0,6.5,10.4,normal
751,1697218634.577,45.764,1800.0,29.7,10.3,normal
752,1697218635.08,44.79,1800.0,25.9,10.4,normal
753,1697218635.583,43.816,1800.0,3.0,10.4,normal
754,1697218636.085,44.303,1800.0,4.0,10.5,normal
755,1697218636.588,43.816,1800.0,3.0,10.5,normal
756,1697218637.09,44.79,1800.0,3.5,10.5,normal
757,1697218637.593,44.303,1800.0,2.5,10.5,normal
758,1697218638.095,44.303,1800.0,4.9,10.5,normal
759,1697218638.598,44.303,1800.0,2.5,10.5,normal
760,1697218639.1,43.816,1800.0,5.0,10.5,normal
761,1697218639.606,44.79,600.0,4.9,10.5,normal
762,1697218640.108,44.303,1800.0,9.5,9.5,normal
763,1697218640.612,44.303,1800.0,29.2,10.4,normal
764,1697218641.114,44.79,1800.0,19.1,10.5,normal
765,1697218641.617,44.79,1800.0,4.5,10.5,normal
766,1697218642.119,43.816,1800.0,4.0,10.5,normal
767,1697218642.622,44.303,1800.0,4.4,10.5,normal
768,1697218643.124,43.816,1800.0,4.5,10.5,normal
769,1697218643.627,43.816,1800.0,3.0,10.5,normal
770,1697218644.129,44.303,1800.0,4.5,10.5,normal
771,1697218644.632,45.764,1800.0,4.0,10.5,normal
772,1697218645.137,44.303,700.0,4.5,10.5,normal
773,1697218645.642,44.79,600.0,4.5,10.5,normal
774,1697218646.148,44.303,600.0,5.4,10.5,normal
775,1697218646.651,45.764,1800.0,26.7,10.2,normal
776,1697218647.154,45.277,1800.0,28.5,10.5,normal
777,1697218647.657,44.79,1800.0,2.0,10.5,normal
778,1697218648.159,44.303,1800.0,4.5,10.5,normal
779,1697218648.662,44.79,1800.0,4.5,10.5,normal
780,1697218649.164,44.303,1800.0,4.5,10.5,normal
781,1697218649.667,44.303,1800.0,4.0,10.5,normal
782,1697218650.169,43.816,1800.0,3.5,10.5,normal
783,1697218650.672,43.816,1800.0,3.5,10.5,normal
784,1697218651.174,44.79,1800.0,4.5,10.5,normal
785,1697218651.678,43.329,800.0,4.0,10.5,normal
786,1697218652.183,43.816,800.0,6.4,10.4,normal
787,1697218652.686,44.303,1800.0,29.4,10.3,normal
788,1697218653.189,45.277,1800.0,23.5,10.4,normal
789,1697218653.692,44.303,1800.0,4.5,10.4,normal
790,1697218654.194,44.79,1800.0,3.5,10.4,normal
791,1697218654.697,44.303,1800.0,2.5,10.4,normal
792,1697218655.2,43.329,1800.0,4.0,10.4,normal
793,1697218655.702,44.79,1800.0,3.0,10.4,normal
794,1697218656.205,44.303,1800.0,3.5,10.4,normal
795,1697218656.708,44.79,1800.0,4.0,10.4,normal
796,1697218657.21,44.303,1800.0,2.5,10.4,normal
797,1697218657.716,43.329,700.0,5.9,10.4,normal
798,1697218658.221,44.303,700.0,4.0,10.4,normal
799,1697218658.725,44.79,1800.0,26.5,10.2,normal
800,1697218659.228,44.79,1800.0,30.0,10.5,normal
801,1697218659.73,44.79,1800.0,4.0,10.5,normal
802,1697218660.233,45.277,1800.0,3.5,10.5,normal
803,1697218660.735,44.303,1800.0,3.5,10.5,normal
804,1697218661.238,45.277,1800.0,3.5,10.5,normal
805,1697218661.74,45.277,1800.0,4.0,10.5,normal
806,1697218662.243,43.816,1800.0,3.0,10.5,normal
807,1697218662.745,44.79,1800.0,4.0,10.5,normal
808,1697218663.248,44.303,1800.0,3.5,10.5,normal
809,1697218663.751,43.329,1200.0,5.5,10.5,normal
810,1697218664.256,43.816,900.0,4.5,10.5,normal
811,1697218664.758,43.816,1800.0,17.5,9.9,normal
812,1697218665.261,45.764,1800.0,37.0,10.4,normal
813,1697218665.764,44.79,1800.0,5.9,10.5,normal
814,1697218666.266,44.79,1800.0,2.5,10.5,normal
815,1697218666.769,44.303,1800.0,2.5,10.5,normal
816,1697218667.271,44.79,1800.0,3.5,10.5,normal
817,1697218667.774,45.277,1800.0,2.5,10.5,normal
818,1697218668.276,44.303,1800.0,2.0,10.5,normal
819,1697218668.779,43.816,1800.0,4.0,10.5,normal
820,1697218669.281,44.303,1800.0,3.5,10.5,normal
821,1697218669.786,44.303,700.0,4.4,10.5,normal
822,1697218670.29,44.303,1000.0,4.0,10.5,normal
823,1697218670.793,44.79,1200.0,10.0,9.4,normal
824,1697218671.297,45.277,1800.0,28.5,10.3,normal
825,1697218671.8,45.277,1800.0,20.4,10.5,normal
826,1697218672.302,44.303,1800.0,3.5,10.5,normal
827,1697218672.805,43.816,1800.0,3.0,10.4,normal
828,1697218673.307,44.303,1800.0,4.4,10.5,normal
829,1697218673.81,45.277,1800.0,4.0,10.5,normal
830,1697218674.312,44.303,1800.0,3.0,10.4,normal
831,1697218674.815,44.79,1800.0,3.5,10.5,normal
832,1697218675.317,44.79,1800.0,4.9,10.5,normal
833,1697218675.82,44.79,1800.0,2.0,10.5,normal
834,1697218676.324,44.303,900.0,5.0,10.5,normal
835,1697218676.827,43.816,1800.0,14.9,9.8,normal
836,1697218677.33,45.764,1800.0,36.1,10.3,normal
837,1697218677.833,45.277,1800.0,9.0,10.4,normal
838,1697218678.335,45.277,1800.0,3.0,10.4,normal
839,1697218678.838,44.79,1800.0,4.0,10.4,normal
840,1697218679.34,45.277,1800.0,4.9,10.4,normal
841,1697218679.843,43.329,1800.0,3.0,10.4,normal
842,1697218680.345,45.277,1800.0,4.0,10.4,normal
843,1697218680.848,45.277,1800.0,3.5,10.4,normal
844,1697218681.351,44.79,1800.0,5.0,10.5,normal
845,1697218681.855,43.329,800.0,5.0,10.4,normal
846,1697218682.359,44.303,1000.0,4.9,10.4,normal
847,1697218682.863,44.79,900.0,6.5,10.4,normal
848,1697218683.366,45.764,1800.0,29.0,10.2,normal
849,1697218683.869,44.79,1800.0,25.1,10.4,normal
850,1697218684.371,45.277,1800.0,3.5,10.4,normal
851,1697218684.874,45.764,1800.0,4.0,10.4,normal
852,1697218685.376,43.816,1800.0,4.5,10.4,normal
853,1697218685.879,44.303,1800.0,3.5,10.5,normal
854,1697218686.381,44.79,1800.0,4.0,10.5,normal
855,1697218686.884,43.816,1800.0,3.5,10.5,normal
856,1697218687.386,45.764,1800.0,4.5,10.5,normal
857,1697218687.889,43.329,1800.0,3.5,10.5,normal
858,1697218688.393,43.816,900.0,4.5,10.5,normal
859,1697218688.898,44.303,700.0,6.4,10.5,normal
860,1697218689.401,43.816,1800.0,23.6,10.2,normal
861,1697218689.904,45.277,1800.0,31.0,10.5,normal
862,1697218690.407,45.764,1800.0,3.0,10.5,normal
863,1697218690.909,44.79,1800.0,4.5,10.5,normal
864,1697218691.412,44.303,1800.0,4.5,10.5,normal
865,1697218691.914,44.303,1800.0,4.0,10.5,normal
866,1697218692.417,44.303,1800.0,3.4,10.5,normal
867,1697218692.919,44.79,1800.0,3.5,10.5,normal
868,1697218693.422,45.277,1800.0,3.0,10.5,normal
869,1697218693.925,43.816,1800.0,4.9,10.5,normal
870,1697218694.43,44.303,600.0,3.5,10.5,normal
871,1697218694.935,43.816,700.0,3.9,10.4,normal
872,1697218695.438,45.764,1800.0,28.0,10.2,normal
873,1697218695.94,45.277,1800.0,26.1,10.4,normal
874,1697218696.443,44.79,1800.0,2.0,10.4,normal
875,1697218696.945,44.303,1800.0,3.5,10.4,normal
876,1697218697.448,45.277,1800.0,3.5,10.5,normal
877,1697218697.95,44.303,1800.0,3.5,10.5,normal
878,1697218698.453,45.277,1800.0,3.0,10.4,normal
879,1697218698.955,44.303,1800.0,4.0,10.5,normal
880,1697218699.458,44.79,1800.0,3.0,10.5,normal
881,1697218699.961,43.816,1800.0,3.5,10.4,normal
882,1697218700.466,44.303,600.0,3.5,10.5,normal
883,1697218700.972,44.79,600.0,4.9,10.5,normal
884,1697218701.475,45.277,1800.0,20.8,10.1,normal
885,1697218701.977,45.764,1800.0,34.5,10.4,normal
886,1697218702.48,46.251,1800.0,3.0,10.4,normal
887,1697218702.983,45.277,1800.0,3.9,10.4,normal
888,1697218703.485,44.79,1800.0,4.0,10.4,normal
889,1697218703.988,44.79,1800.0,3.5,10.4,normal
890,1697218704.49,45.277,1800.0,4.0,10.4,normal
891,1697218704.993,44.303,1800.0,3.5,10.4,normal
892,1697218705.495,43.816,1800.0,2.5,10.4,normal
893,1697218705.998,43.329,1800.0,3.5,10.4,normal
894,1697218706.503,44.79,600.0,4.5,10.4,normal
895,1697218707.009,43.816,600.0,4.5,10.4,normal
896,1697218707.513,45.764,1800.0,26.0,10.3,normal
897,1697218708.016,44.79,1800.0,26.1,10.5,normal
898,1697218708.518,44.79,1800.0,4.0,10.5,normal
899,1697218709.021,44.79,1800.0,4.4,10.5,normal
900,1697218709.523,44.303,1800.0,3.0,10.5,normal
901,1697218710.026,45.764,1800.0,3.0,10.5,normal
902,1697218710.528,44.79,1800.0,2.5,10.4,normal
903,1697218711.031,44.79,1800.0,3.0,10.4,normal
904,1697218711.533,43.816,1800.0,3.0,10.4,normal
905,1697218712.036,43.816,1800.0,3.0,10.4,normal
