Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Cluster
1697223213.268,48.686,1800.0,10.0,11.2,cluster0
1697223213.771,49.173,1800.0,5.4,11.2,cluster0
1697223214.273,49.173,1800.0,4.5,11.2,cluster0
1697223214.776,48.686,1800.0,5.0,11.2,cluster0
1697223215.28,48.686,1100.0,4.5,11.2,cluster0
1697223215.784,48.199,1100.0,9.1,11.2,cluster0
1697223216.286,49.173,1800.0,40.2,10.8,cluster0
1697223216.789,49.173,1800.0,35.3,11.1,cluster0
1697223217.292,50.147,1800.0,3.0,11.1,cluster0
1697223217.794,48.199,1800.0,4.0,11.1,cluster0
1697223218.297,49.173,1800.0,5.5,11.2,cluster0
1697223218.799,48.199,1800.0,10.0,11.2,cluster0
1697223219.302,49.173,1800.0,5.9,11.2,cluster0
1697223219.804,48.199,1800.0,4.5,11.2,cluster0
1697223220.307,48.199,1800.0,4.0,11.2,cluster0
1697223220.809,48.686,1800.0,5.4,11.2,cluster0
1697223221.314,48.686,900.0,8.9,11.2,cluster0
1697223221.816,47.712,1800.0,15.5,11.1,cluster0
1697223222.32,48.686,1800.0,20.1,10.7,cluster0
1697223222.822,49.66,1800.0,33.2,11.0,cluster0
1697223223.325,48.686,1800.0,4.5,11.1,cluster0
1697223223.827,47.712,1800.0,5.0,11.1,cluster0
1697223224.33,49.173,1800.0,7.5,10.6,cluster0
1697223224.832,47.225,1800.0,5.0,10.6,cluster0
1697223225.335,48.686,1800.0,3.5,10.6,cluster0
1697223225.837,48.686,1800.0,2.5,10.6,cluster0
1697223226.34,47.712,1800.0,4.0,10.6,cluster0
1697223226.844,48.199,800.0,7.4,10.6,cluster0
1697223227.348,48.199,900.0,5.9,10.6,cluster0
1697223227.853,47.225,800.0,4.5,10.6,cluster0
1697223228.356,48.199,1800.0,16.9,10.0,cluster0
1697223228.859,48.686,1800.0,37.8,10.5,cluster0
1697223229.362,49.66,1800.0,7.0,10.6,cluster0
1697223229.864,48.686,1800.0,3.5,10.6,cluster0
1697223230.367,49.173,1800.0,3.5,10.6,cluster0
1697223230.869,47.712,1800.0,4.5,10.6,cluster0
1697223231.372,48.199,1800.0,4.5,10.6,cluster0
1697223231.875,47.712,1800.0,4.0,10.6,cluster0
1697223232.377,48.199,1800.0,4.0,10.7,cluster0
1697223232.88,47.712,1800.0,2.5,10.7,cluster0
1697223233.384,48.686,800.0,5.0,10.7,cluster0
1697223233.889,47.712,700.0,5.4,10.7,cluster0
1697223234.392,48.686,1800.0,19.8,10.1,cluster0
1697223234.895,48.686,1800.0,38.0,10.5,cluster0
1697223235.398,49.173,1800.0,5.0,10.6,cluster0
1697223235.9,49.173,1800.0,4.0,10.6,cluster0
1697223236.403,47.712,1800.0,3.0,10.6,cluster0
1697223236.905,47.712,1800.0,4.0,10.6,cluster0
1697223237.408,48.199,1800.0,4.5,10.6,cluster0
1697223237.911,48.686,1800.0,3.5,10.6,cluster0
1697223238.413,48.199,1800.0,4.0,10.6,cluster0
1697223238.916,47.225,1800.0,4.0,10.6,cluster0
1697223239.421,48.199,600.0,5.4,10.6,cluster0
1697223239.926,47.225,800.0,5.0,10.6,cluster0
1697223240.429,49.66,1800.0,22.2,10.2,cluster0
1697223240.931,48.686,1800.0,33.8,10.6,cluster0
1697223241.434,48.686,1800.0,5.4,10.6,cluster0
1697223241.937,48.686,1800.0,3.0,10.6,cluster0
1697223242.439,48.686,1800.0,3.5,10.6,cluster0
1697223242.942,48.686,1800.0,4.0,10.6,cluster0
1697223243.444,47.225,1800.0,4.0,10.6,cluster0
1697223243.947,47.225,1800.0,4.0,10.6,cluster0
1697223244.449,48.199,1800.0,4.5,10.6,cluster0
1697223244.952,48.199,1800.0,4.0,10.6,cluster0
1697223245.458,47.225,600.0,4.4,10.6,cluster0
1697223245.964,48.199,600.0,5.0,10.6,cluster0
1697223246.467,47.712,1800.0,17.2,10.1,cluster0
1697223246.97,48.686,1800.0,37.4,10.5,cluster0
1697223247.473,48.199,1800.0,5.0,10.6,cluster0
1697223247.975,48.686,1800.0,5.0,10.6,cluster0
1697223248.478,47.225,1800.0,2.5,10.6,cluster0
1697223248.98,47.712,1800.0,4.4,10.6,cluster0
1697223249.483,47.225,1800.0,4.0,10.6,cluster0
1697223249.985,49.66,1800.0,3.5,10.6,cluster0
1697223250.488,47.225,1800.0,3.5,10.6,cluster0
1697223250.99,49.173,1800.0,4.0,10.6,cluster0
1697223251.495,47.225,700.0,5.4,10.6,cluster0
1697223252.0,47.712,700.0,5.9,10.7,cluster0
1697223252.503,47.712,1800.0,9.0,10.1,cluster0
1697223253.006,49.66,1800.0,28.9,10.5,cluster0
1697223253.508,48.686,1800.0,21.5,10.6,cluster0
1697223254.011,47.712,1800.0,5.9,10.7,cluster0
1697223254.513,47.712,1800.0,4.5,10.7,cluster0
1697223255.016,48.199,1800.0,4.0,10.7,cluster0
1697223255.518,47.712,1800.0,3.0,10.7,cluster0
1697223256.021,47.712,1800.0,4.5,10.7,cluster0
1697223256.523,48.686,1800.0,3.5,10.7,cluster0
1697223257.026,47.712,1800.0,3.0,10.7,cluster0
1697223257.531,48.199,700.0,3.0,10.7,cluster0
1697223258.036,47.712,600.0,4.5,10.7,cluster0
1697223258.542,48.686,600.0,5.9,10.7,cluster0
1697223259.045,50.147,1800.0,25.6,10.3,cluster0
1697223259.547,48.686,1800.0,31.2,10.6,cluster0
1697223260.05,47.712,1800.0,3.5,10.6,cluster0
1697223260.552,48.199,1800.0,4.0,10.6,cluster0
1697223261.055,48.199,1800.0,4.9,10.6,cluster0
1697223261.557,48.199,1800.0,3.0,10.6,cluster0
1697223262.06,47.225,1800.0,4.5,10.6,cluster0
1697223262.562,47.712,1800.0,4.0,10.6,cluster0
1697223263.065,47.712,1800.0,5.4,10.6,cluster0
1697223263.567,48.199,1800.0,4.0,10.6,cluster0
1697223264.073,48.686,600.0,5.9,10.6,cluster0
1697223264.579,46.738,600.0,5.0,10.6,cluster0
1697223265.082,48.199,1800.0,16.4,10.0,cluster0
1697223265.585,48.686,1800.0,37.0,10.6,cluster0
1697223266.088,48.199,1800.0,5.5,10.6,cluster0
1697223266.59,48.199,1800.0,3.5,10.6,cluster0
1697223267.093,49.173,1800.0,4.5,10.7,cluster0
1697223267.596,47.712,1800.0,3.5,10.7,cluster0
1697223268.098,48.199,1800.0,4.0,10.7,cluster0
1697223268.601,47.712,1800.0,4.5,10.7,cluster0
1697223269.104,48.199,1800.0,5.5,10.7,cluster0
1697223269.606,47.712,1800.0,4.5,10.7,cluster0
1697223270.111,47.712,700.0,5.0,10.7,cluster0
1697223270.616,47.225,800.0,6.5,10.7,cluster0
1697223271.123,47.712,1500.0,8.4,10.5,cluster0
1697223271.626,47.712,1800.0,28.4,10.4,cluster0
1697223272.128,48.199,1800.0,19.2,10.6,cluster0
1697223272.631,47.712,1800.0,5.0,10.6,cluster0
1697223273.133,47.712,1800.0,2.5,10.6,cluster0
1697223273.636,48.199,1800.0,2.5,10.6,cluster0
1697223274.139,48.199,1800.0,6.4,10.6,cluster0
1697223274.641,48.686,1800.0,2.5,10.6,cluster0
1697223275.144,48.199,1800.0,5.0,10.6,cluster0
1697223275.647,47.712,1800.0,5.0,10.6,cluster0
1697223276.152,47.712,700.0,4.5,10.6,cluster0
1697223276.656,47.225,900.0,6.0,10.6,cluster0
1697223277.161,46.738,800.0,5.9,10.6,cluster0
1697223277.664,49.173,1800.0,27.4,10.3,cluster0
1697223278.167,48.686,1800.0,29.2,10.6,cluster0
1697223278.669,47.712,1800.0,3.5,10.6,cluster0
1697223279.172,48.199,1800.0,5.4,10.6,cluster0
1697223279.674,46.738,1800.0,4.5,10.6,cluster0
1697223280.177,48.199,1800.0,4.0,10.6,cluster0
1697223280.679,48.199,1800.0,3.5,10.6,cluster0
1697223281.182,47.712,1800.0,4.5,10.6,cluster0
1697223281.685,48.686,1800.0,3.5,10.6,cluster0
1697223282.187,47.712,1800.0,4.0,10.7,cluster0
1697223282.693,47.225,600.0,5.0,10.7,cluster0
1697223283.198,47.225,700.0,5.0,10.7,cluster0
1697223283.701,48.686,1800.0,21.6,10.3,cluster0
1697223284.203,49.173,1800.0,37.0,10.6,cluster0
1697223284.706,48.686,1800.0,4.0,10.6,cluster0
1697223285.208,48.686,1800.0,4.5,10.6,cluster0
1697223285.711,49.66,1800.0,4.0,10.6,cluster0
1697223286.213,48.199,1800.0,4.5,10.7,cluster0
1697223286.716,47.712,1800.0,3.5,10.7,cluster0
1697223287.218,47.712,1800.0,3.5,10.6,cluster0
1697223287.721,47.712,1800.0,4.0,10.6,cluster0
1697223288.224,47.712,1800.0,4.5,10.7,cluster0
1697223288.727,46.738,1000.0,4.5,10.7,cluster0
1697223289.232,47.225,800.0,5.4,10.7,cluster0
1697223289.736,47.712,1800.0,11.9,9.8,cluster0
1697223290.239,48.686,1800.0,31.8,10.6,cluster0
1697223290.742,48.686,1800.0,16.2,10.6,cluster0
1697223291.245,47.225,1800.0,3.5,10.6,cluster0
1697223291.747,47.712,1800.0,3.5,10.6,cluster0
1697223292.25,48.686,1800.0,5.4,10.6,cluster0
1697223292.752,47.712,1800.0,4.0,10.6,cluster0
1697223293.255,48.199,1800.0,4.0,10.6,cluster0
1697223293.757,49.66,1800.0,3.5,10.6,cluster0
1697223294.26,47.225,1800.0,5.4,10.6,cluster0
1697223294.765,48.199,700.0,4.9,10.6,cluster0
1697223295.269,47.225,900.0,4.5,10.6,cluster0
1697223295.773,47.712,900.0,5.5,10.6,cluster0
1697223296.277,49.173,1800.0,28.9,10.4,cluster0
1697223296.779,48.686,1800.0,25.6,10.6,cluster0
1697223297.282,47.712,1800.0,3.5,10.6,cluster0
1697223297.785,49.173,1800.0,4.0,10.6,cluster0
1697223298.287,46.738,1800.0,3.0,10.6,cluster0
1697223298.79,48.199,1800.0,4.0,10.6,cluster0
1697223299.292,47.225,1800.0,3.5,10.6,cluster0
1697223299.795,47.712,1800.0,4.0,10.6,cluster0
1697223300.297,47.712,1800.0,3.5,10.6,cluster0
1697223300.8,47.225,1800.0,4.5,10.6,cluster0
1697223301.304,47.712,900.0,6.0,10.6,cluster0
1697223301.809,46.738,1200.0,10.9,9.7,cluster0
1697223302.312,48.199,1800.0,29.7,10.5,cluster0
1697223302.814,47.712,1800.0,20.6,10.6,cluster0
1697223303.317,48.199,1800.0,4.0,10.6,cluster0
1697223303.82,48.199,1800.0,4.5,10.6,cluster0
1697223304.322,48.199,1800.0,5.4,10.6,cluster0
1697223304.824,46.738,1800.0,2.5,10.6,cluster0
1697223305.327,47.712,1800.0,4.5,10.6,cluster0
1697223305.83,47.225,1800.0,4.0,10.6,cluster0
1697223306.332,47.712,1800.0,4.0,10.6,cluster0
1697223306.835,47.712,1800.0,3.5,10.6,cluster0
1697223307.34,47.712,800.0,5.9,10.6,cluster0
1697223307.844,48.199,900.0,5.9,10.6,cluster0
1697223308.347,48.199,1800.0,27.5,10.4,cluster0
1697223308.85,48.686,1800.0,26.2,10.6,cluster0
1697223309.352,47.712,1800.0,5.4,10.6,cluster0
1697223309.855,48.686,1800.0,5.0,10.6,cluster0
1697223310.357,47.225,1800.0,4.5,10.7,cluster0
1697223310.86,48.199,1800.0,3.5,10.7,cluster0
1697223311.363,47.712,1800.0,4.0,10.7,cluster0
1697223311.865,48.199,1800.0,5.0,10.7,cluster0
1697223312.368,47.712,1800.0,4.4,10.7,cluster0
1697223312.87,47.712,1800.0,3.0,10.7,cluster0
1697223313.374,48.686,800.0,5.0,10.7,cluster0
1697223313.879,46.738,900.0,6.4,10.7,cluster0
1697223314.382,47.712,1800.0,23.3,10.2,cluster0
1697223314.884,47.712,1800.0,33.5,10.6,cluster0
1697223315.387,48.199,1800.0,4.0,10.6,cluster0
1697223315.889,47.712,1800.0,5.0,10.6,cluster0
1697223316.392,48.199,1800.0,4.0,10.6,cluster0
1697223316.894,48.686,1800.0,4.0,10.6,cluster0
1697223317.397,48.199,1800.0,3.0,10.6,cluster0
1697223317.9,48.686,1800.0,4.0,10.6,cluster0
1697223318.402,47.712,1800.0,3.0,10.6,cluster0
1697223318.905,48.199,1800.0,3.5,10.6,cluster0
1697223319.409,47.225,800.0,5.9,10.6,cluster0
1697223319.914,47.712,700.0,5.5,10.6,cluster0
1697223320.417,46.738,1800.0,16.0,10.1,cluster0
1697223320.92,48.686,1800.0,38.3,10.6,cluster0
1697223321.422,48.199,1800.0,7.0,10.6,cluster0
1697223321.925,48.199,1800.0,4.9,10.6,cluster0
1697223322.428,47.225,1800.0,3.5,10.6,cluster0
1697223322.93,47.712,1800.0,4.0,10.6,cluster0
1697223323.433,47.712,1800.0,5.0,10.6,cluster0
1697223323.935,47.712,1800.0,4.5,10.6,cluster0
1697223324.438,48.199,1800.0,3.5,10.6,cluster0
1697223324.94,48.199,1800.0,2.0,10.6,cluster0
1697223325.445,47.225,700.0,5.4,10.6,cluster0
1697223325.949,47.712,800.0,6.9,10.6,cluster0
1697223326.454,46.738,900.0,7.5,10.4,cluster0
1697223326.957,48.686,1800.0,29.4,10.4,cluster0
1697223327.459,48.686,1800.0,23.0,10.6,cluster0
1697223327.962,47.225,1800.0,4.0,10.6,cluster0
1697223328.464,47.712,1800.0,3.0,10.6,cluster0
1697223328.967,47.712,1800.0,4.0,10.6,cluster0
1697223329.469,47.712,1800.0,4.0,10.6,cluster0
1697223329.972,48.199,1800.0,4.0,10.6,cluster0
1697223330.475,48.199,1800.0,3.0,10.6,cluster0
1697223330.977,47.225,1800.0,4.0,10.6,cluster0
1697223331.48,47.712,1800.0,4.0,10.6,cluster0
1697223331.985,48.199,600.0,5.4,10.6,cluster0
1697223332.491,47.225,600.0,5.4,10.6,cluster0
1697223332.994,47.225,1800.0,25.1,10.3,cluster0
1697223333.5,48.686,1800.0,31.0,10.6,cluster0
1697223334.002,47.712,1800.0,4.5,10.6,cluster0
1697223334.505,47.712,1800.0,3.5,10.6,cluster0
1697223335.008,47.712,1800.0,4.4,10.6,cluster0
1697223335.51,47.712,1800.0,3.5,10.6,cluster0
1697223336.013,47.225,1800.0,3.5,10.6,cluster0
1697223336.515,48.686,1800.0,3.0,10.6,cluster0
1697223337.018,47.225,1800.0,5.4,10.6,cluster0
1697223337.52,49.173,1800.0,4.5,10.6,cluster0
1697223338.025,47.225,700.0,4.5,10.6,cluster0
1697223338.531,47.712,600.0,5.9,10.6,cluster0
1697223339.034,47.225,1800.0,29.6,10.4,cluster0
1697223339.537,48.686,1800.0,25.5,10.6,cluster0
1697223340.04,48.199,1800.0,4.0,10.6,cluster0
1697223340.542,47.225,1800.0,3.9,10.6,cluster0
1697223341.045,48.199,1800.0,3.5,10.6,cluster0
1697223341.547,47.712,1800.0,3.0,10.6,cluster0
1697223342.05,47.225,1800.0,4.0,10.6,cluster0
1697223342.552,47.712,1800.0,3.9,10.6,cluster0
1697223343.055,46.738,1800.0,4.0,10.6,cluster0
1697223343.557,46.738,1800.0,3.0,10.6,cluster0
1697223344.063,47.225,600.0,7.4,10.6,cluster0
1697223344.569,47.712,600.0,4.5,10.6,cluster0
1697223345.072,49.173,1800.0,24.0,10.3,cluster0
1697223345.575,47.225,1800.0,32.0,10.6,cluster0
1697223346.078,48.686,1800.0,4.5,10.6,cluster0
1697223346.58,47.712,1800.0,4.0,10.6,cluster0
1697223347.083,47.712,1800.0,4.0,10.6,cluster0
1697223347.585,47.712,1800.0,4.5,10.6,cluster0
1697223348.088,47.712,1800.0,4.9,10.6,cluster0
1697223348.591,47.225,1800.0,3.5,10.6,cluster0
1697223349.094,47.712,1800.0,5.0,10.7,cluster0
1697223349.596,47.225,1800.0,4.0,10.7,cluster0
1697223350.102,47.712,600.0,4.5,10.7,cluster0
1697223350.609,48.686,600.0,5.9,10.7,cluster0
1697223351.113,48.199,1800.0,17.8,10.2,cluster0
1697223351.615,48.199,1800.0,37.3,10.6,cluster0
1697223352.119,48.199,1800.0,5.5,10.7,cluster0
1697223352.621,48.686,1800.0,4.5,10.7,cluster0
1697223353.124,49.173,1800.0,3.5,10.7,cluster0
1697223353.626,46.738,1800.0,3.5,10.7,cluster0
1697223354.129,47.225,1800.0,4.0,10.7,cluster0
1697223354.632,47.712,1800.0,5.5,10.7,cluster0
1697223355.134,47.225,1800.0,4.0,10.7,cluster0
1697223355.637,46.738,1800.0,3.0,10.7,cluster0
1697223356.143,47.712,600.0,5.9,10.7,cluster0
1697223356.647,47.225,800.0,6.4,10.7,cluster0
1697223357.15,46.738,1800.0,20.4,10.2,cluster0
1697223357.653,49.173,1800.0,35.0,10.6,cluster0
1697223358.156,48.199,1800.0,4.0,10.6,cluster0
1697223358.658,48.199,1800.0,5.0,10.6,cluster0
1697223359.161,48.686,1800.0,4.9,10.6,cluster0
1697223359.663,47.712,1800.0,4.5,10.7,cluster0
1697223360.166,47.712,1800.0,3.5,10.7,cluster0
1697223360.668,47.712,1800.0,5.0,10.6,cluster0
1697223361.171,48.686,1800.0,5.4,10.7,cluster0
1697223361.673,47.712,1800.0,3.5,10.6,cluster0
1697223362.177,47.712,900.0,5.4,10.6,cluster0
1697223362.682,48.199,700.0,5.5,10.7,cluster0
1697223363.186,47.712,1800.0,15.3,10.1,cluster0
1697223363.689,48.199,1800.0,36.2,10.6,cluster0
1697223364.192,48.686,1800.0,9.5,10.6,cluster0
1697223364.695,47.712,1800.0,4.5,10.6,cluster0
1697223365.197,49.173,1800.0,4.0,10.6,cluster0
1697223365.7,47.712,1800.0,3.5,10.6,cluster0
1697223366.202,48.199,1800.0,4.0,10.6,cluster0
1697223366.705,48.199,1800.0,5.0,10.6,cluster0
1697223367.207,48.199,1800.0,2.5,10.6,cluster0
1697223367.71,48.199,1800.0,5.5,10.6,cluster0
1697223368.214,47.225,1000.0,5.4,10.6,cluster0
1697223368.718,47.225,900.0,4.5,10.6,cluster0
1697223369.222,47.712,800.0,7.5,10.5,cluster0
1697223369.726,48.199,1800.0,31.3,10.4,cluster0
1697223370.229,48.199,1800.0,23.9,10.6,cluster0
1697223370.731,48.199,1800.0,4.5,10.6,cluster0
1697223371.234,48.199,1800.0,5.0,10.6,cluster0
1697223371.736,47.712,1800.0,3.5,10.6,cluster0
1697223372.239,47.712,1800.0,3.5,10.6,cluster0
1697223372.741,47.712,1800.0,4.0,10.6,cluster0
1697223373.244,47.712,1800.0,4.5,10.6,cluster0
1697223373.747,47.712,1800.0,3.5,10.6,cluster0
1697223374.249,47.712,1800.0,4.0,10.6,cluster0
1697223374.753,46.738,900.0,5.0,10.6,cluster0
1697223375.257,47.712,900.0,7.8,10.6,cluster0
1697223375.761,48.199,1800.0,24.0,10.3,cluster0
1697223376.263,48.199,1800.0,30.7,10.6,cluster0
1697223376.766,48.199,1800.0,4.0,10.6,cluster0
1697223377.268,47.225,1800.0,4.5,10.6,cluster0
1697223377.771,48.686,1800.0,4.0,10.6,cluster0
1697223378.274,48.199,1800.0,4.5,10.6,cluster0
1697223378.776,48.686,1800.0,4.0,10.6,cluster0
1697223379.279,47.225,1800.0,5.0,10.6,cluster0
1697223379.781,47.712,1800.0,4.9,10.6,cluster0
1697223380.284,48.199,1800.0,3.5,10.6,cluster0
1697223380.787,47.712,1100.0,5.4,10.6,cluster0
1697223381.291,47.225,1100.0,5.0,10.6,cluster0
1697223381.794,47.225,1800.0,17.4,10.2,cluster0
1697223382.296,48.686,1800.0,36.8,10.5,cluster0
1697223382.799,47.225,1800.0,3.5,10.6,cluster0
1697223383.302,48.199,1800.0,3.0,10.6,cluster0
1697223383.804,46.738,1800.0,4.5,10.6,cluster0
1697223384.307,48.199,1800.0,4.5,10.6,cluster0
1697223384.809,48.199,1800.0,2.5,10.6,cluster0
1697223385.312,47.225,1800.0,3.5,10.6,cluster0
1697223385.814,47.712,1800.0,3.5,10.6,cluster0
1697223386.317,47.712,1800.0,3.5,10.6,cluster0
1697223386.822,47.225,800.0,3.5,10.6,cluster0
1697223387.326,47.225,800.0,5.0,10.6,cluster0
1697223387.829,47.712,1800.0,21.5,10.1,cluster0
1697223388.332,48.199,1800.0,34.2,10.6,cluster0
1697223388.834,47.225,1800.0,3.9,10.6,cluster0
1697223389.337,46.738,1800.0,4.5,10.6,cluster0
1697223389.84,47.225,1800.0,3.5,10.6,cluster0
1697223390.342,47.225,1800.0,4.0,10.6,cluster0
1697223390.845,47.712,1800.0,3.5,10.6,cluster0
1697223391.347,47.712,1800.0,4.5,10.6,cluster0
1697223391.85,48.199,1800.0,3.5,10.6,cluster0
1697223392.352,47.712,1800.0,4.0,10.6,cluster0
1697223392.857,46.738,800.0,5.0,10.6,cluster0
1697223393.361,47.712,800.0,5.5,10.7,cluster0
1697223393.865,47.712,1800.0,25.2,10.3,cluster0
1697223394.368,46.738,1800.0,32.5,10.6,cluster0
1697223394.87,48.199,1800.0,5.0,10.6,cluster0
1697223395.373,48.686,1800.0,3.0,10.6,cluster0
1697223395.875,47.712,1800.0,4.5,10.6,cluster0
1697223396.378,48.199,1800.0,4.0,10.6,cluster0
1697223396.88,47.225,1800.0,4.5,10.6,cluster0
1697223397.383,48.199,1800.0,3.0,10.6,cluster0
1697223397.886,49.173,1800.0,4.0,10.6,cluster0
1697223398.388,47.712,1800.0,4.5,10.6,cluster0
1697223398.893,48.199,800.0,6.0,10.6,cluster0
1697223399.398,47.225,600.0,6.9,10.6,cluster0
1697223399.903,48.199,1800.0,27.2,10.4,cluster0
1697223400.406,47.712,1800.0,27.3,10.6,cluster0
1697223400.908,48.199,1800.0,4.9,10.6,cluster0
1697223401.411,48.199,1800.0,4.4,10.6,cluster0
1697223401.913,47.712,1800.0,3.5,10.6,cluster0
1697223402.416,48.199,1800.0,4.0,10.6,cluster0
1697223402.918,47.712,1800.0,3.0,10.6,cluster0
1697223403.421,48.199,1800.0,4.5,10.6,cluster0
1697223403.924,47.712,1800.0,4.0,10.6,cluster0
1697223404.426,47.712,1800.0,4.9,10.6,cluster0
1697223404.93,48.199,900.0,4.5,10.6,cluster0
1697223405.436,47.225,600.0,9.5,10.5,cluster0
1697223405.94,49.173,1800.0,28.9,10.4,cluster0
1697223406.442,47.712,1800.0,22.1,10.6,cluster0
1697223406.945,47.225,1800.0,4.5,10.6,cluster0
1697223407.447,48.686,1800.0,4.9,10.6,cluster0
1697223407.95,48.199,1800.0,3.5,10.6,cluster0
1697223408.452,48.199,1800.0,4.0,10.6,cluster0
1697223408.955,47.225,1800.0,3.5,10.6,cluster0
1697223409.458,47.712,1800.0,5.9,10.6,cluster0
1697223409.96,47.225,1800.0,3.0,10.6,cluster0
1697223410.465,47.225,700.0,4.9,10.6,cluster0
1697223410.97,47.225,700.0,4.0,10.6,cluster0
1697223411.475,47.225,650.0,6.4,10.6,cluster0
1697223411.978,48.199,1800.0,25.5,10.3,cluster0
1697223412.481,47.712,1800.0,29.3,10.6,cluster0
1697223412.983,48.199,1800.0,3.5,10.6,cluster0
1697223413.486,47.225,1800.0,4.5,10.6,cluster0
1697223413.989,48.199,1800.0,3.0,10.6,cluster0
1697223414.491,47.712,1800.0,5.4,10.6,cluster0
1697223414.994,47.225,1800.0,3.0,10.6,cluster0
1697223415.497,47.225,1800.0,5.4,10.6,cluster0
1697223415.999,47.225,1800.0,4.0,10.6,cluster0
1697223416.502,47.225,1800.0,3.5,10.6,cluster0
1697223417.007,47.712,600.0,3.5,10.6,cluster0
1697223417.513,47.712,600.0,6.9,10.6,cluster0
1697223418.017,48.686,1800.0,27.9,10.5,cluster0
1697223418.52,49.173,1800.0,26.5,10.7,cluster0
1697223419.022,47.712,1800.0,4.5,10.7,cluster0
1697223419.525,48.199,1800.0,4.5,10.7,cluster0
1697223420.027,49.173,1800.0,4.0,10.7,cluster0
1697223420.53,47.712,1800.0,3.5,10.7,cluster0
1697223421.032,46.738,1800.0,4.0,10.7,cluster0
1697223421.535,48.686,1800.0,5.0,10.7,cluster0
1697223422.037,48.199,1800.0,4.0,10.7,cluster0
1697223422.54,47.225,1800.0,3.5,10.7,cluster0
1697223423.046,48.199,600.0,3.4,10.7,cluster0
1697223423.551,47.225,600.0,5.0,10.7,cluster0
1697223424.054,48.686,1800.0,23.1,10.3,cluster0
1697223424.557,47.712,1800.0,33.0,10.7,cluster0
1697223425.059,47.712,1800.0,3.5,10.6,cluster0
1697223425.562,47.712,1800.0,4.5,10.6,cluster0
1697223426.064,47.712,1800.0,3.0,10.6,cluster0
1697223426.567,47.712,1800.0,4.0,10.6,cluster0
1697223427.07,47.712,1800.0,2.5,10.6,cluster0
1697223427.572,46.738,1800.0,4.5,10.6,cluster0
1697223428.075,46.738,1800.0,3.5,10.6,cluster0
1697223428.577,47.225,1800.0,4.5,10.6,cluster0
1697223429.082,46.738,800.0,5.4,10.6,cluster0
1697223429.587,46.738,600.0,5.4,10.6,cluster0
1697223430.091,47.225,1800.0,15.1,10.2,cluster0
1697223430.594,48.686,1800.0,38.9,10.6,cluster0
1697223431.097,47.712,1800.0,6.5,10.5,cluster0
1697223431.599,46.251,1800.0,5.9,10.6,cluster0
1697223432.102,47.712,1800.0,3.5,10.6,cluster0
1697223432.605,47.712,1800.0,3.5,10.6,cluster0
1697223433.107,47.712,1800.0,3.0,10.6,cluster0
1697223433.61,47.225,1800.0,5.9,10.6,cluster0
1697223434.112,47.712,1800.0,4.0,10.6,cluster0
1697223434.615,48.199,1800.0,5.0,10.6,cluster0
1697223435.121,47.712,700.0,4.4,10.6,cluster0
1697223435.626,47.225,600.0,6.4,10.6,cluster0
1697223436.132,46.738,800.0,7.5,10.6,cluster0
1697223436.635,48.199,1800.0,29.4,10.5,cluster0
1697223437.137,47.225,1800.0,24.6,10.6,cluster0
1697223437.64,48.199,1800.0,4.0,10.7,cluster0
1697223438.143,47.225,1800.0,4.5,10.7,cluster0
1697223438.645,48.199,1800.0,4.0,10.7,cluster0
1697223439.148,47.225,1800.0,5.4,10.7,cluster0
1697223439.65,47.712,1800.0,3.5,10.7,cluster0
1697223440.153,48.199,1800.0,3.5,10.7,cluster0
1697223440.655,47.712,1800.0,4.5,10.7,cluster0
1697223441.158,48.199,1800.0,3.5,10.7,cluster0
1697223441.663,48.199,700.0,6.4,10.7,cluster0
1697223442.166,47.225,1800.0,11.4,9.7,cluster0
1697223442.669,49.173,1800.0,29.7,10.5,cluster0
1697223443.172,48.199,1800.0,19.9,10.6,cluster0
1697223443.674,48.199,1800.0,5.0,10.6,cluster0
1697223444.177,48.686,1800.0,5.4,10.6,cluster0
1697223444.679,47.225,1800.0,3.0,10.6,cluster0
1697223445.182,47.712,1800.0,4.5,10.6,cluster0
1697223445.684,48.686,1800.0,4.0,10.6,cluster0
1697223446.187,48.199,1800.0,4.0,10.6,cluster0
1697223446.69,47.712,1800.0,3.0,10.6,cluster0
1697223447.194,48.686,700.0,4.4,10.6,cluster0
1697223447.698,48.199,1100.0,6.0,10.6,cluster0
1697223448.202,47.225,900.0,5.4,10.6,cluster0
1697223448.706,48.199,1800.0,27.9,10.4,cluster0
1697223449.209,49.66,1800.0,27.8,10.6,cluster0
1697223449.711,48.199,1800.0,3.5,10.6,cluster0
1697223450.214,47.712,1800.0,3.0,10.6,cluster0
1697223450.716,48.199,1800.0,4.5,10.6,cluster0
1697223451.219,47.225,1800.0,4.5,10.6,cluster0
1697223451.721,49.173,1800.0,3.5,10.6,cluster0
1697223452.224,48.199,1800.0,4.0,10.6,cluster0
1697223452.727,47.712,1800.0,4.5,10.6,cluster0
1697223453.229,48.199,1800.0,4.0,10.6,cluster0
1697223453.733,47.225,900.0,5.0,10.6,cluster0
1697223454.238,48.199,900.0,9.9,10.3,cluster0
1697223454.74,47.225,1800.0,28.5,10.3,cluster0
1697223455.243,48.199,1800.0,24.6,10.6,cluster0
1697223455.746,48.686,1800.0,3.5,10.6,cluster0
1697223456.248,48.199,1800.0,4.5,10.6,cluster0
